tau_3R_mean,tau_4X_mean,tau_5Y_mean,phi_X_mean,phi_Y_mean,lnL_mean,tau_3R_median,tau_4X_median,tau_5Y_median,phi_X_median,phi_Y_median,lnL_median,tau_3R_sd,tau_4X_sd,tau_5Y_sd,phi_X_sd,phi_Y_sd,lnL_sd,tau_3R_min,tau_4X_min,tau_5Y_min,phi_X_min,phi_Y_min,lnL_min,tau_3R_max,tau_4X_max,tau_5Y_max,phi_X_max,phi_Y_max,lnL_max,tau_3R_percent25,tau_4X_percent25,tau_5Y_percent25,phi_X_percent25,phi_Y_percent25,lnL_percent25,tau_3R_percent975,tau_4X_percent975,tau_5Y_percent975,phi_X_percent975,phi_Y_percent975,lnL_percent975,tau_3R_hpd25,tau_4X_hpd25,tau_5Y_hpd25,phi_X_hpd25,phi_Y_hpd25,lnL_hpd25,tau_3R_hpd975,tau_4X_hpd975,tau_5Y_hpd975,phi_X_hpd975,phi_Y_hpd975,lnL_hpd975,tau_3R_ess,tau_4X_ess,tau_5Y_ess,phi_X_ess,phi_Y_ess,lnL_ess,tau_3R_eff,tau_4X_eff,tau_5Y_eff,phi_X_eff,phi_Y_eff,lnL_eff,genome,model,dfe,divtime,percent,rep
0.009200,0.001913,0.001913,0.072709,0.004128,-472110.268800,0.009276,0.001816,0.001816,0.072262,0.003819,-472109.795500,0.000648,0.000109,0.000109,0.007743,0.002175,74.931051,0.006621,0.001816,0.001816,0.046493,0.000004,-472418.429000,0.011029,0.002035,0.002035,0.106311,0.017000,-471749.871000,0.007567,0.001816,0.001816,0.058524,0.000818,-472258.814000,0.010232,0.002035,0.002035,0.089026,0.009174,-471964.270000,0.008235,0.001816,0.001816,0.057803,0.000450,-472259.175000,0.010468,0.002035,0.002035,0.088211,0.008423,-471964.712000,35.239506,25.536843,25.536843,167.751905,136.506860,10275.824224,0.000352,0.000255,0.000255,0.001678,0.001365,0.102758,DROSOPHILA-testing-redo,p2_p1,linkedp1,20000,5percent,2
0.006727,0.001742,0.001742,0.012557,0.158120,-463296.307610,0.006712,0.001727,0.001727,0.012254,0.157682,-463295.948500,0.000229,0.000050,0.000050,0.004275,0.011392,79.221725,0.006017,0.001727,0.001727,0.000482,0.120858,-463627.168000,0.007347,0.001998,0.001998,0.033717,0.205225,-462967.166000,0.006300,0.001727,0.001727,0.005138,0.137245,-463452.519000,0.007186,0.001851,0.001851,0.021877,0.181992,-463142.209000,0.006300,0.001727,0.001727,0.004588,0.136509,-463451.727000,0.007142,0.001851,0.001851,0.021068,0.181140,-463141.730000,66.424954,31.105226,31.105226,223.115922,260.902970,6291.701004,0.000664,0.000311,0.000311,0.002231,0.002609,0.062917,DROSOPHILA-testing-redo,p1_p2,linkedp1,5000,10percent,4
0.002282,0.001057,0.001057,0.086987,0.287443,-452747.341329,0.002284,0.001058,0.001058,0.082836,0.285162,-452747.058000,0.000146,0.000068,0.000068,0.026009,0.038709,78.590770,0.002153,0.000997,0.000997,0.020997,0.179408,-453139.879000,0.002689,0.001245,0.001245,0.174659,0.454373,-452326.829000,0.002153,0.000997,0.000997,0.046257,0.221063,-452902.317000,0.002689,0.001245,0.001245,0.142627,0.368318,-452594.611000,0.002153,0.000997,0.000997,0.045290,0.217020,-452899.736000,0.002446,0.001133,0.001133,0.141345,0.360225,-452592.242000,26.538791,26.526855,26.526855,52.189782,46.125130,6225.431329,0.000265,0.000265,0.000265,0.000522,0.000461,0.062254,DROSOPHILA-testing-redo,p1_p2,adaptiveint,1250,10percent,17
0.006493,0.001444,0.001444,0.137752,0.007313,-463550.631780,0.006425,0.001396,0.001396,0.137907,0.006977,-463550.193500,0.000269,0.000084,0.000084,0.009570,0.003506,81.237388,0.005928,0.001396,0.001396,0.103288,0.000005,-463914.060000,0.007833,0.001849,0.001849,0.177285,0.027691,-463226.151000,0.006065,0.001396,0.001396,0.119024,0.001454,-463710.756000,0.007096,0.001738,0.001738,0.156361,0.014926,-463392.161000,0.006041,0.001396,0.001396,0.118681,0.000860,-463707.343000,0.006996,0.001507,0.001507,0.155978,0.013969,-463388.813000,43.148050,30.853211,30.853211,132.575330,97.303870,2447.600821,0.000431,0.000309,0.000309,0.001326,0.000973,0.024476,DROSOPHILA-testing-redo,p2_p1,bgs,5000,NA,9
0.002277,0.001075,0.001075,0.122609,0.285044,-448420.167920,0.002274,0.001065,0.001065,0.113042,0.286436,-448419.664000,0.000019,0.000048,0.000048,0.046772,0.033676,79.546868,0.002274,0.001065,0.001065,0.043152,0.170707,-448765.032000,0.002410,0.001345,0.001345,0.347972,0.380302,-448091.418000,0.002274,0.001065,0.001065,0.068572,0.215899,-448577.847000,0.002274,0.001270,0.001270,0.296513,0.352657,-448265.311000,0.002274,0.001065,0.001065,0.052984,0.221254,-448572.820000,0.002274,0.001065,0.001065,0.206442,0.356057,-448260.721000,49.887175,33.508648,33.508648,37.426695,48.641166,1188.710632,0.000499,0.000335,0.000335,0.000374,0.000486,0.011887,DROSOPHILA-testing-redo,p1_p2,linkedancestor,1250,15percent,17
0.003131,0.001123,0.001123,0.307662,0.103749,-452245.668508,0.003064,0.001100,0.001100,0.304310,0.103481,-452245.114500,0.000236,0.000083,0.000083,0.034300,0.022388,79.177491,0.002887,0.001036,0.001036,0.203787,0.037690,-452585.160000,0.004312,0.001467,0.001467,0.433520,0.172917,-451930.493000,0.002887,0.001036,0.001036,0.248823,0.059318,-452402.237000,0.003743,0.001343,0.001343,0.382532,0.148160,-452091.477000,0.002887,0.001036,0.001036,0.248243,0.058913,-452402.550000,0.003743,0.001343,0.001343,0.381859,0.147730,-452092.011000,27.639399,27.031834,27.031834,38.910660,57.957948,1229.969660,0.000276,0.000270,0.000270,0.000389,0.000580,0.012300,DROSOPHILA-testing-redo,p2_p1,linkedp1,1250,5percent,13
0.009485,0.002004,0.002004,0.001114,0.074429,-473272.132417,0.009514,0.001906,0.001906,0.000770,0.074091,-473271.828500,0.000404,0.000136,0.000136,0.001099,0.007443,75.916111,0.008319,0.001906,0.001906,0.000000,0.048720,-473602.288000,0.010702,0.002371,0.002371,0.009563,0.106360,-472955.763000,0.008595,0.001906,0.001906,0.000028,0.060645,-473422.654000,0.010232,0.002371,0.002371,0.004102,0.089925,-473124.769000,0.008805,0.001906,0.001906,0.000000,0.060026,-473421.847000,0.010235,0.002146,0.002146,0.003359,0.089185,-473124.162000,51.633800,26.570062,26.570062,144.585635,138.932507,8521.329496,0.000516,0.000266,0.000266,0.001446,0.001389,0.085213,DROSOPHILA-testing-redo,p1_p2,adaptiveint,20000,5percent,3
0.004057,0.002360,0.002360,0.351981,0.245128,-455630.047252,0.004057,0.002360,0.002360,0.345657,0.242771,-455629.940500,0.000000,0.000000,0.000000,0.053152,0.042494,76.299249,0.004057,0.002360,0.002360,0.230814,0.103709,-455978.941000,0.004057,0.002360,0.002360,0.547348,0.365602,-455300.311000,0.004057,0.002360,0.002360,0.261601,0.161858,-455780.108000,0.004057,0.002360,0.002360,0.471622,0.324311,-455481.791000,0.004057,0.002360,0.002360,0.252576,0.166280,-455778.683000,0.004057,0.002360,0.002360,0.458746,0.327957,-455480.556000,1.000000,1.000000,1.000000,31.914173,37.242344,10693.716574,0.000010,0.000010,0.000010,0.000319,0.000372,0.106937,DROSOPHILA-testing-redo,nomig,linkedancestor,1250,5percent,7
0.003496,0.002168,0.002168,0.228602,0.234599,-455687.990168,0.003573,0.002216,0.002216,0.219234,0.225903,-455687.548000,0.000139,0.000086,0.000086,0.079392,0.072087,77.676630,0.003364,0.002087,0.002087,0.046089,0.083742,-456043.215000,0.003793,0.002353,0.002353,0.430476,0.462375,-455348.478000,0.003364,0.002087,0.002087,0.086335,0.119116,-455841.918000,0.003793,0.002353,0.002353,0.395374,0.405900,-455536.996000,0.003364,0.002087,0.002087,0.097149,0.112441,-455842.096000,0.003793,0.002353,0.002353,0.401238,0.394512,-455537.361000,26.102677,26.108536,26.108536,27.550238,28.636152,10828.249878,0.000261,0.000261,0.000261,0.000276,0.000286,0.108282,DROSOPHILA-testing-redo,nomig,bgs,1250,NA,2
0.010789,0.002145,0.002145,0.087319,0.005665,-476864.994435,0.010752,0.002145,0.002145,0.087011,0.005411,-476864.768000,0.000493,0.000000,0.000000,0.007565,0.002284,76.551701,0.009587,0.002145,0.002145,0.058252,0.000282,-477180.691000,0.012508,0.002145,0.002145,0.118184,0.019064,-476550.945000,0.009893,0.002145,0.002145,0.073151,0.001975,-477015.106000,0.011879,0.002145,0.002145,0.103036,0.010809,-476715.017000,0.009811,0.002145,0.002145,0.072758,0.001636,-477017.841000,0.011673,0.002145,0.002145,0.102551,0.010193,-476718.063000,68.417254,1.000000,1.000000,332.903913,114.663212,7843.268782,0.000684,0.000010,0.000010,0.003329,0.001147,0.078433,DROSOPHILA-testing-redo,p2_p1,linkedancestor,20000,10percent,16
0.002750,0.000764,0.000764,0.086944,0.215128,-453567.474526,0.002794,0.000936,0.000936,0.082739,0.214427,-453570.237000,0.000138,0.000205,0.000205,0.024975,0.044849,116.093656,0.002632,0.000417,0.000417,0.030289,0.124136,-453971.979000,0.003164,0.001060,0.001060,0.175630,0.323593,-453167.195000,0.002632,0.000494,0.000494,0.049697,0.147154,-453780.705000,0.003164,0.001060,0.001060,0.141712,0.291512,-453346.971000,0.002632,0.000488,0.000488,0.046216,0.145415,-453785.513000,0.002963,0.000992,0.000992,0.135467,0.289607,-453351.851000,26.731834,25.726971,25.726971,36.968889,29.106686,48.168716,0.000267,0.000257,0.000257,0.000370,0.000291,0.000482,DROSOPHILA-testing-redo,p1_p2,linkedancestor,1250,15percent,12
0.002965,0.001215,0.001215,0.286840,0.139847,-451210.925499,0.002787,0.001142,0.001142,0.286745,0.134754,-451210.486000,0.000227,0.000093,0.000093,0.038319,0.038737,80.702198,0.002787,0.001142,0.001142,0.171783,0.046851,-451564.935000,0.003263,0.001337,0.001337,0.401664,0.276056,-450893.670000,0.002787,0.001142,0.001142,0.217998,0.077770,-451371.016000,0.003263,0.001337,0.001337,0.358566,0.221271,-451053.661000,0.002787,0.001142,0.001142,0.216452,0.070847,-451367.365000,0.003263,0.001337,0.001337,0.356591,0.211515,-451050.727000,25.333984,25.334060,25.334060,36.216745,32.748176,582.335640,0.000253,0.000253,0.000253,0.000362,0.000327,0.005823,DROSOPHILA-testing-redo,p2_p1,linkedancestor,1250,15percent,10
0.020769,0.002265,0.002265,0.000688,0.000700,-482426.047817,0.020740,0.002265,0.002265,0.000477,0.000486,-482425.889000,0.000980,0.000000,0.000000,0.000690,0.000696,72.364531,0.017923,0.002265,0.002265,0.000000,0.000000,-482743.295000,0.024532,0.002265,0.002265,0.007582,0.007936,-482129.033000,0.018949,0.002265,0.002265,0.000018,0.000019,-482568.001000,0.022779,0.002265,0.002265,0.002556,0.002582,-482284.984000,0.018834,0.002265,0.002265,0.000000,0.000000,-482567.415000,0.022625,0.002265,0.002265,0.002068,0.002098,-482284.547000,111.140675,1.000000,1.000000,24455.775199,25347.081126,5016.890992,0.001111,0.000010,0.000010,0.244558,0.253471,0.050169,DROSOPHILA-testing-redo,nomig,neutral,20000,NA,7
0.002913,0.000818,0.000818,0.070573,0.267199,-451832.304159,0.002752,0.000896,0.000896,0.067283,0.275296,-451836.718500,0.000316,0.000235,0.000235,0.021441,0.062894,114.662391,0.002590,0.000431,0.000431,0.020321,0.135350,-452247.432000,0.003598,0.001172,0.001172,0.157280,0.396198,-451407.545000,0.002590,0.000502,0.000502,0.037979,0.176859,-452040.733000,0.003598,0.001172,0.001172,0.114836,0.370330,-451613.105000,0.002590,0.000483,0.000483,0.035363,0.177246,-452039.883000,0.003354,0.001092,0.001092,0.110305,0.370613,-451612.573000,25.771340,25.587239,25.587239,40.731199,27.400965,48.804909,0.000258,0.000256,0.000256,0.000407,0.000274,0.000488,DROSOPHILA-testing-redo,p1_p2,linkedp1,1250,5percent,17
0.002540,0.001008,0.001008,0.102693,0.260991,-451307.184960,0.002572,0.001021,0.001021,0.101157,0.261676,-451307.011000,0.000066,0.000026,0.000026,0.020364,0.026263,77.778807,0.002401,0.000953,0.000953,0.048836,0.190251,-451677.095000,0.002572,0.001021,0.001021,0.183768,0.341281,-450977.296000,0.002401,0.000953,0.000953,0.067430,0.211217,-451460.865000,0.002572,0.001021,0.001021,0.147343,0.311185,-451154.815000,0.002401,0.000953,0.000953,0.064374,0.209161,-451461.169000,0.002572,0.001021,0.001021,0.141481,0.308675,-451155.213000,26.236629,26.236629,26.236629,65.452823,60.366848,10530.849528,0.000262,0.000262,0.000262,0.000655,0.000604,0.105308,DROSOPHILA-testing-redo,p1_p2,bgs,1250,NA,11
0.016576,0.002406,0.002406,0.005106,0.006613,-472697.960481,0.016552,0.002406,0.002406,0.004830,0.006350,-472697.470500,0.000721,0.000000,0.000000,0.002456,0.002550,73.256044,0.013927,0.002406,0.002406,0.000016,0.000193,-473025.532000,0.019402,0.002406,0.002406,0.019036,0.019065,-472358.028000,0.015308,0.002406,0.002406,0.001136,0.002427,-472842.009000,0.018081,0.002406,0.002406,0.010659,0.012275,-472554.815000,0.015162,0.002406,0.002406,0.000708,0.001975,-472842.267000,0.017929,0.002406,0.002406,0.009888,0.011607,-472555.318000,151.965929,1.000000,1.000000,123.952621,199.026043,4854.527730,0.001520,0.000010,0.000010,0.001240,0.001990,0.048545,DROSOPHILA-testing-redo,nomig,bgs,20000,NA,14
0.006853,0.001744,0.001744,0.013966,0.130382,-472359.999123,0.006862,0.001744,0.001744,0.013655,0.130330,-472359.813500,0.000239,0.000008,0.000008,0.004246,0.009173,79.761767,0.006340,0.001744,0.001744,0.001134,0.092614,-472687.044000,0.007869,0.001949,0.001949,0.034221,0.168856,-471994.839000,0.006420,0.001744,0.001744,0.006515,0.112284,-472516.800000,0.007330,0.001744,0.001744,0.023024,0.148410,-472204.350000,0.006469,0.001744,0.001744,0.006075,0.111862,-472514.305000,0.007330,0.001744,0.001744,0.022475,0.147924,-472202.094000,52.735099,591.390143,591.390143,402.078585,350.897943,7482.180182,0.000527,0.005914,0.005914,0.004021,0.003509,0.074822,DROSOPHILA-testing-redo,p1_p2,linkedp1,5000,15percent,3
0.008070,0.001759,0.001759,0.115348,0.017551,-484191.900537,0.008060,0.001738,0.001738,0.114729,0.017089,-484191.362500,0.000338,0.000120,0.000120,0.009983,0.004668,83.742610,0.007347,0.001631,0.001631,0.079651,0.003701,-484579.887000,0.009071,0.001952,0.001952,0.163492,0.041253,-483868.651000,0.007484,0.001631,0.001631,0.097474,0.009679,-484357.781000,0.008727,0.001952,0.001952,0.136743,0.028084,-484029.117000,0.007495,0.001631,0.001631,0.096030,0.008901,-484359.392000,0.008727,0.001952,0.001952,0.134925,0.026954,-484030.996000,42.490034,25.745788,25.745788,94.931698,110.338694,915.845172,0.000425,0.000257,0.000257,0.000949,0.001103,0.009158,DROSOPHILA-testing-redo,p2_p1,neutral,5000,NA,8
0.009481,0.002279,0.002279,0.084072,0.001442,-475312.892413,0.009691,0.002364,0.002364,0.084039,0.001009,-475312.685000,0.001031,0.000103,0.000103,0.008668,0.001484,75.187953,0.005468,0.002154,0.002154,0.054148,0.000000,-475652.647000,0.011171,0.002364,0.002364,0.120878,0.017374,-475013.265000,0.005942,0.002154,0.002154,0.067526,0.000043,-475460.718000,0.010573,0.002364,0.002364,0.101011,0.005396,-475166.824000,0.006551,0.002154,0.002154,0.067499,0.000000,-475459.085000,0.010827,0.002364,0.002364,0.100975,0.004247,-475165.455000,29.213554,25.564966,25.564966,108.589247,112.430118,11112.847539,0.000292,0.000256,0.000256,0.001086,0.001124,0.111128,DROSOPHILA-testing-redo,p2_p1,linkedancestor,20000,10percent,8
0.009910,0.002066,0.002066,0.069527,0.002871,-476093.441355,0.009891,0.002037,0.002037,0.069365,0.002621,-476092.725500,0.000509,0.000051,0.000051,0.006930,0.001606,76.127209,0.008339,0.002037,0.002037,0.044076,0.000001,-476415.984000,0.011218,0.002157,0.002157,0.099287,0.015214,-475763.592000,0.008817,0.002037,0.002037,0.056298,0.000522,-476243.904000,0.010858,0.002157,0.002157,0.083691,0.006668,-475945.667000,0.008817,0.002037,0.002037,0.055826,0.000226,-476245.328000,0.010736,0.002157,0.002157,0.083072,0.005981,-475947.333000,40.869139,25.916022,25.916022,510.043959,347.846183,5518.900100,0.000409,0.000259,0.000259,0.005100,0.003478,0.055189,DROSOPHILA-testing-redo,p2_p1,linkedancestor,20000,5percent,16
0.004179,0.002429,0.002429,0.383775,0.272307,-450924.670145,0.004258,0.002477,0.002477,0.393987,0.265350,-450924.216000,0.000182,0.000106,0.000106,0.063122,0.051886,75.483021,0.003879,0.002256,0.002256,0.231021,0.165293,-451241.921000,0.004459,0.002670,0.002670,0.554768,0.495958,-450614.691000,0.003879,0.002256,0.002256,0.265397,0.193674,-451073.413000,0.004459,0.002670,0.002670,0.501955,0.416209,-450777.524000,0.003879,0.002256,0.002256,0.261931,0.181925,-451071.936000,0.004459,0.002477,0.002477,0.497161,0.369149,-450776.304000,26.156260,26.833823,26.833823,31.098065,33.626637,14737.867442,0.000262,0.000268,0.000268,0.000311,0.000336,0.147379,DROSOPHILA-testing-redo,nomig,linkedancestor,1250,10percent,13
0.002831,0.000816,0.000816,0.099218,0.200026,-453532.095120,0.002677,0.000895,0.000895,0.094315,0.191270,-453532.780000,0.000288,0.000217,0.000217,0.029243,0.041896,102.363746,0.002502,0.000477,0.000477,0.030828,0.108949,-453952.102000,0.003767,0.001259,0.001259,0.204061,0.337522,-453114.073000,0.002502,0.000528,0.000528,0.056639,0.134777,-453728.163000,0.003553,0.001187,0.001187,0.162485,0.285936,-453334.563000,0.002502,0.000514,0.000514,0.051868,0.130021,-453733.180000,0.003308,0.001105,0.001105,0.152918,0.279393,-453340.167000,26.643475,25.909278,25.909278,32.714702,32.259473,65.911433,0.000266,0.000259,0.000259,0.000327,0.000323,0.000659,DROSOPHILA-testing-redo,p1_p2,adaptiveint,1250,10percent,3
0.003375,0.002341,0.002341,0.244384,0.228063,-456786.062761,0.003363,0.002333,0.002333,0.245430,0.223940,-456785.402000,0.000049,0.000034,0.000034,0.073109,0.072403,77.365826,0.003363,0.002333,0.002333,0.069485,0.071968,-457109.067000,0.003583,0.002486,0.002486,0.423164,0.421712,-456460.811000,0.003363,0.002333,0.002333,0.120637,0.104646,-456938.907000,0.003583,0.002486,0.002486,0.385384,0.353847,-456635.998000,0.003363,0.002333,0.002333,0.118565,0.100438,-456941.117000,0.003583,0.002486,0.002486,0.381978,0.347651,-456638.584000,30.506816,30.506816,30.506816,28.434447,28.725436,12103.089363,0.000305,0.000305,0.000305,0.000284,0.000287,0.121031,DROSOPHILA-testing-redo,nomig,linkedp1,1250,5percent,2
0.006312,0.001690,0.001690,0.030548,0.122670,-468437.295404,0.006292,0.001636,0.001636,0.030126,0.122243,-468436.693000,0.000246,0.000106,0.000106,0.006851,0.010767,82.241533,0.005816,0.001636,0.001636,0.009649,0.089534,-468810.812000,0.007232,0.001965,0.001965,0.062875,0.162583,-468089.713000,0.005816,0.001636,0.001636,0.018514,0.102610,-468599.460000,0.006945,0.001965,0.001965,0.045078,0.144857,-468277.883000,0.006032,0.001636,0.001636,0.017925,0.102619,-468600.726000,0.007000,0.001965,0.001965,0.044320,0.144863,-468279.436000,31.894653,26.447106,26.447106,82.963112,100.575817,942.510437,0.000319,0.000264,0.000264,0.000830,0.001006,0.009425,DROSOPHILA-testing-redo,p1_p2,adaptiveint,5000,15percent,15
0.004037,0.002675,0.002675,0.324656,0.327905,-456694.144349,0.004037,0.002675,0.002675,0.326871,0.309470,-456693.985500,0.000000,0.000000,0.000000,0.089950,0.086536,77.448164,0.004037,0.002675,0.002675,0.105352,0.144433,-457029.966000,0.004037,0.002675,0.002675,0.528812,0.597217,-456337.755000,0.004037,0.002675,0.002675,0.146321,0.206267,-456846.100000,0.004037,0.002675,0.002675,0.490285,0.540157,-456543.195000,0.004037,0.002675,0.002675,0.155648,0.200101,-456843.712000,0.004037,0.002675,0.002675,0.496018,0.531559,-456541.146000,1.000000,1.000000,1.000000,27.629799,28.512164,10143.776089,0.000010,0.000010,0.000010,0.000276,0.000285,0.101438,DROSOPHILA-testing-redo,nomig,linkedancestor,1250,10percent,19
0.021008,0.002765,0.002765,0.000815,0.000796,-483092.076135,0.020974,0.002765,0.002765,0.000563,0.000555,-483091.810000,0.000954,0.000000,0.000000,0.000817,0.000788,73.003131,0.017427,0.002765,0.002765,0.000000,0.000000,-483421.064000,0.024820,0.002765,0.002765,0.009261,0.007962,-482786.203000,0.019248,0.002765,0.002765,0.000021,0.000022,-483235.837000,0.022931,0.002765,0.002765,0.003024,0.002923,-482949.438000,0.019172,0.002765,0.002765,0.000000,0.000000,-483233.874000,0.022825,0.002765,0.002765,0.002449,0.002383,-482947.958000,144.020827,1.000000,1.000000,19900.891349,23837.617649,13237.519381,0.001440,0.000010,0.000010,0.199009,0.238376,0.132375,DROSOPHILA-testing-redo,nomig,neutral,20000,NA,20
0.002671,0.001110,0.001110,0.104901,0.265921,-451930.524043,0.002561,0.001064,0.001064,0.103485,0.263311,-451929.956500,0.000163,0.000067,0.000067,0.021709,0.033346,78.962340,0.002414,0.001003,0.001003,0.040580,0.183237,-452334.409000,0.003173,0.001318,0.001318,0.204507,0.377368,-451590.931000,0.002561,0.001064,0.001064,0.067164,0.211746,-452085.790000,0.003173,0.001318,0.001318,0.150170,0.336059,-451777.383000,0.002561,0.001064,0.001064,0.064427,0.207684,-452083.803000,0.002921,0.001213,0.001213,0.145717,0.331076,-451775.833000,26.851748,26.864259,26.864259,73.153978,37.118381,2515.300995,0.000269,0.000269,0.000269,0.000732,0.000371,0.025153,DROSOPHILA-testing-redo,p1_p2,linkedp1,1250,15percent,10
0.008226,0.001827,0.001827,0.150247,0.016034,-480527.847819,0.008229,0.001827,0.001827,0.149794,0.015738,-480527.489000,0.000261,0.000000,0.000000,0.011118,0.004740,82.025340,0.007441,0.001827,0.001827,0.117858,0.002048,-480930.825000,0.009065,0.001827,0.001827,0.192696,0.036832,-480172.709000,0.007734,0.001827,0.001827,0.129921,0.007652,-480690.001000,0.008713,0.001827,0.001827,0.172205,0.026151,-480367.292000,0.007728,0.001827,0.001827,0.129416,0.007251,-480688.876000,0.008704,0.001827,0.001827,0.171645,0.025602,-480366.413000,115.604301,1.000000,1.000000,114.150695,78.785224,5400.486729,0.001156,0.000010,0.000010,0.001142,0.000788,0.054005,DROSOPHILA-testing-redo,p2_p1,neutral,5000,NA,9
0.006342,0.003015,0.003015,0.007639,0.004871,-463925.035451,0.006352,0.003108,0.003108,0.007207,0.004343,-463924.734500,0.000338,0.000095,0.000095,0.003657,0.003180,75.108813,0.005262,0.002917,0.002917,0.000012,0.000000,-464236.358000,0.007053,0.003108,0.003108,0.026868,0.027510,-463619.819000,0.005262,0.002917,0.002917,0.001816,0.000369,-464073.349000,0.006787,0.003108,0.003108,0.015918,0.012370,-463779.207000,0.005562,0.002917,0.002917,0.001226,0.000000,-464073.294000,0.006925,0.003108,0.003108,0.014850,0.010878,-463779.165000,29.612066,25.524533,25.524533,1009.607597,1286.835036,5644.747362,0.000296,0.000255,0.000255,0.010096,0.012868,0.056447,DROSOPHILA-testing-redo,nomig,linkedp1,5000,5percent,8
0.002648,0.001072,0.001072,0.097632,0.299988,-454593.240211,0.002648,0.001072,0.001072,0.096129,0.298615,-454593.105000,0.000000,0.000000,0.000000,0.025425,0.032219,78.828933,0.002648,0.001072,0.001072,0.033412,0.200531,-454931.656000,0.002648,0.001072,0.001072,0.183553,0.407789,-454260.584000,0.002648,0.001072,0.001072,0.054491,0.239775,-454748.697000,0.002648,0.001072,0.001072,0.155197,0.367396,-454439.653000,0.002648,0.001072,0.001072,0.050307,0.238007,-454749.000000,0.002648,0.001072,0.001072,0.149263,0.365359,-454440.178000,1.000000,1.000000,1.000000,52.728949,48.655571,9794.369594,0.000010,0.000010,0.000010,0.000527,0.000487,0.097944,DROSOPHILA-testing-redo,p1_p2,linkedancestor,1250,15percent,4
0.020448,0.002676,0.002676,0.000782,0.000812,-481034.591143,0.020415,0.002676,0.002676,0.000542,0.000564,-481034.305000,0.000937,0.000000,0.000000,0.000790,0.000808,72.348212,0.017366,0.002676,0.002676,0.000000,0.000000,-481370.749000,0.024318,0.002676,0.002676,0.008338,0.009336,-480718.156000,0.018682,0.002676,0.002676,0.000021,0.000021,-481177.036000,0.022384,0.002676,0.002676,0.002904,0.003010,-480893.761000,0.018641,0.002676,0.002676,0.000000,0.000000,-481175.350000,0.022312,0.002676,0.002676,0.002343,0.002440,-480892.388000,127.201982,1.000000,1.000000,19869.804196,19371.397472,5710.809151,0.001272,0.000010,0.000010,0.198698,0.193714,0.057108,DROSOPHILA-testing-redo,nomig,neutral,20000,NA,8
0.010342,0.001965,0.001965,0.065030,0.007562,-481185.858429,0.010324,0.001965,0.001965,0.064762,0.007260,-481185.518000,0.000416,0.000000,0.000000,0.006488,0.002614,75.298378,0.008865,0.001965,0.001965,0.042683,0.000740,-481505.904000,0.011810,0.001965,0.001965,0.093729,0.022368,-480853.168000,0.009571,0.001965,0.001965,0.052875,0.003334,-481334.080000,0.011208,0.001965,0.001965,0.078567,0.013472,-481038.915000,0.009535,0.001965,0.001965,0.052721,0.002972,-481335.620000,0.011100,0.001965,0.001965,0.078372,0.012835,-481040.705000,66.034204,1.000000,1.000000,791.674112,126.233746,12794.659692,0.000660,0.000010,0.000010,0.007917,0.001262,0.127947,DROSOPHILA-testing-redo,p2_p1,neutral,20000,NA,18
