tau_3R_mean,tau_4X_mean,tau_5Y_mean,phi_X_mean,phi_Y_mean,lnL_mean,tau_3R_median,tau_4X_median,tau_5Y_median,phi_X_median,phi_Y_median,lnL_median,tau_3R_sd,tau_4X_sd,tau_5Y_sd,phi_X_sd,phi_Y_sd,lnL_sd,tau_3R_min,tau_4X_min,tau_5Y_min,phi_X_min,phi_Y_min,lnL_min,tau_3R_max,tau_4X_max,tau_5Y_max,phi_X_max,phi_Y_max,lnL_max,tau_3R_percent25,tau_4X_percent25,tau_5Y_percent25,phi_X_percent25,phi_Y_percent25,lnL_percent25,tau_3R_percent975,tau_4X_percent975,tau_5Y_percent975,phi_X_percent975,phi_Y_percent975,lnL_percent975,tau_3R_hpd25,tau_4X_hpd25,tau_5Y_hpd25,phi_X_hpd25,phi_Y_hpd25,lnL_hpd25,tau_3R_hpd975,tau_4X_hpd975,tau_5Y_hpd975,phi_X_hpd975,phi_Y_hpd975,lnL_hpd975,tau_3R_ess,tau_4X_ess,tau_5Y_ess,phi_X_ess,phi_Y_ess,lnL_ess,tau_3R_eff,tau_4X_eff,tau_5Y_eff,phi_X_eff,phi_Y_eff,lnL_eff,genome,model,dfe,divtime,percent,rep
0.008901,0.003073,0.003073,0.001081,0.000969,-491501.078171,0.008902,0.003048,0.003048,0.000763,0.000678,-491500.562500,0.000309,0.000075,0.000075,0.001052,0.000957,77.771393,0.007854,0.003048,0.003048,0.000000,0.000000,-491932.436000,0.010184,0.003296,0.003296,0.010631,0.011785,-491149.441000,0.008308,0.003048,0.003048,0.000029,0.000026,-491654.768000,0.009521,0.003296,0.003296,0.003892,0.003517,-491350.268000,0.008288,0.003048,0.003048,0.000000,0.000000,-491654.947000,0.009475,0.003296,0.003296,0.003189,0.002875,-491350.488000,333.519627,127.294300,127.294300,15411.481585,31771.793101,87641.115113,0.000667,0.000255,0.000255,0.030823,0.063544,0.175282,drosophila,nomig,bgs,5000,NA,13
0.004234,0.001153,0.001153,0.079700,0.325848,-480269.294412,0.004278,0.001195,0.001195,0.078294,0.324840,-480269.052000,0.000247,0.000084,0.000084,0.017602,0.032105,84.648691,0.003938,0.001053,0.001053,0.027279,0.220961,-480722.673000,0.004683,0.001271,0.001271,0.152365,0.441981,-479883.552000,0.003938,0.001053,0.001053,0.048877,0.265625,-480436.260000,0.004683,0.001271,0.001271,0.118215,0.388224,-480104.488000,0.003938,0.001053,0.001053,0.047087,0.263905,-480432.748000,0.004549,0.001271,0.001271,0.115936,0.386261,-480101.110000,125.879200,125.488866,125.488866,346.982570,210.040648,1810.689561,0.000252,0.000251,0.000251,0.000694,0.000420,0.003621,drosophila,p1_p2,adaptiveint,1250,10percent,2
0.005819,0.002991,0.002991,0.272922,0.269038,-489062.595094,0.005800,0.002986,0.002986,0.273687,0.267228,-489062.135000,0.000170,0.000037,0.000037,0.048576,0.053130,81.506713,0.005588,0.002986,0.002986,0.126892,0.104751,-489442.491000,0.006425,0.003264,0.003264,0.421514,0.461555,-488650.229000,0.005588,0.002986,0.002986,0.175899,0.164352,-489223.399000,0.006191,0.002986,0.002986,0.365168,0.377004,-488904.216000,0.005588,0.002986,0.002986,0.174912,0.158808,-489220.854000,0.006165,0.002986,0.002986,0.364080,0.370371,-488901.835000,130.536837,140.802444,140.802444,175.272609,162.217160,40260.786056,0.000261,0.000282,0.000282,0.000351,0.000324,0.080522,drosophila,nomig,neutral,1250,NA,17
0.016000,0.002954,0.002954,0.007391,0.049570,-558578.283770,0.015995,0.002930,0.002930,0.007099,0.049423,-558578.012000,0.000658,0.000065,0.000065,0.002603,0.005490,81.686173,0.013957,0.002930,0.002930,0.000805,0.028617,-558947.538000,0.018601,0.003153,0.003153,0.026301,0.075386,-558220.149000,0.014772,0.002930,0.002930,0.003168,0.039313,-558739.119000,0.017341,0.003153,0.003153,0.013306,0.060744,-558419.004000,0.014747,0.002930,0.002930,0.002738,0.039002,-558737.964000,0.017295,0.003153,0.003153,0.012590,0.060402,-558417.919000,272.629415,129.571321,129.571321,356.576427,1350.159265,14327.101937,0.000545,0.000259,0.000259,0.000713,0.002700,0.028654,drosophila,p1_p2,linkedp1,20000,10percent,13
0.009671,0.001913,0.001913,0.023704,0.116080,-516604.722050,0.009614,0.001916,0.001916,0.023448,0.115081,-516604.233000,0.000455,0.000156,0.000156,0.004717,0.010692,85.885234,0.008447,0.001729,0.001729,0.006633,0.080219,-516998.859000,0.011517,0.002392,0.002392,0.047356,0.170114,-516168.337000,0.008852,0.001729,0.001729,0.015238,0.097834,-516774.545000,0.010812,0.002392,0.002392,0.033617,0.140818,-516437.669000,0.008779,0.001729,0.001729,0.014795,0.095996,-516772.593000,0.010595,0.002392,0.002392,0.033084,0.138141,-516435.998000,183.157547,126.935701,126.935701,819.788638,295.431488,3131.066966,0.000366,0.000254,0.000254,0.001640,0.000591,0.006262,drosophila,p1_p2,balancing,5000,5percent,8
0.004911,0.002803,0.002803,0.264050,0.220213,-469891.910528,0.004902,0.002764,0.002764,0.261648,0.218259,-469891.654000,0.000182,0.000128,0.000128,0.043984,0.044570,78.942847,0.004687,0.002764,0.002764,0.131414,0.064672,-470279.250000,0.005693,0.003383,0.003383,0.459523,0.429185,-469498.798000,0.004687,0.002764,0.002764,0.185851,0.136312,-470047.377000,0.005484,0.003383,0.003383,0.357901,0.313447,-469737.849000,0.004687,0.002764,0.002764,0.181669,0.136489,-470047.629000,0.005484,0.002960,0.002960,0.353209,0.313584,-469738.139000,128.685989,128.536644,128.536644,185.344220,178.393105,61307.048484,0.000257,0.000257,0.000257,0.000371,0.000357,0.122614,drosophila,nomig,bgs,1250,NA,16
0.009818,0.001836,0.001836,0.013314,0.124176,-516013.090743,0.009821,0.001921,0.001921,0.013104,0.123881,-516012.819000,0.000394,0.000112,0.000112,0.003312,0.009491,85.427724,0.008636,0.001714,0.001714,0.001752,0.091199,-516434.059000,0.011644,0.002575,0.002575,0.032460,0.162912,-515649.748000,0.009053,0.001714,0.001714,0.007432,0.106340,-516181.618000,0.010603,0.001921,0.001921,0.020335,0.143389,-515846.882000,0.009124,0.001714,0.001714,0.007082,0.105981,-516179.361000,0.010633,0.001921,0.001921,0.019907,0.142967,-515844.795000,232.482060,131.858281,131.858281,534.683582,390.252291,4455.770355,0.000465,0.000264,0.000264,0.001069,0.000781,0.008912,drosophila,p1_p2,adaptiveint,5000,5percent,6
0.009856,0.002033,0.002033,0.015849,0.125647,-518794.102998,0.009815,0.001983,0.001983,0.015497,0.125284,-518793.438000,0.000395,0.000126,0.000126,0.004936,0.010279,84.641381,0.008775,0.001983,0.001983,0.001687,0.087404,-519202.748000,0.011606,0.002651,0.002651,0.041730,0.179509,-518432.101000,0.009216,0.001983,0.001983,0.007239,0.106547,-518961.383000,0.010819,0.002439,0.002439,0.026436,0.147442,-518629.934000,0.009141,0.001983,0.001983,0.006619,0.105338,-518961.583000,0.010698,0.002220,0.002220,0.025637,0.146017,-518630.170000,183.841437,117.809537,117.809537,374.930438,366.705273,4137.647758,0.000404,0.000259,0.000259,0.000825,0.000806,0.009100,drosophila,p1_p2,balancing,5000,15percent,11
0.004655,0.001227,0.001227,0.057786,0.311155,-483550.412060,0.004642,0.001210,0.001210,0.057052,0.308251,-483549.554500,0.000282,0.000102,0.000102,0.012496,0.027583,85.297222,0.004364,0.001138,0.001138,0.011074,0.232998,-483950.800000,0.005882,0.001599,0.001599,0.114704,0.455412,-483168.016000,0.004364,0.001138,0.001138,0.035375,0.264872,-483720.296000,0.005616,0.001599,0.001599,0.084572,0.380537,-483385.638000,0.004364,0.001138,0.001138,0.033871,0.257074,-483717.812000,0.005158,0.001475,0.001475,0.082664,0.366982,-483383.243000,128.703880,127.111245,127.111245,553.902538,214.949556,1774.347393,0.000257,0.000254,0.000254,0.001108,0.000430,0.003549,drosophila,p1_p2,linkedancestor,1250,15percent,8
0.004300,0.001178,0.001178,0.083983,0.285411,-478996.158707,0.004221,0.001198,0.001198,0.082810,0.285389,-478996.216000,0.000256,0.000100,0.000100,0.016625,0.028150,85.873271,0.003912,0.000992,0.000992,0.027456,0.189950,-479436.861000,0.005051,0.001370,0.001370,0.162088,0.396649,-478603.283000,0.003912,0.000992,0.000992,0.054801,0.231529,-479164.420000,0.005051,0.001370,0.001370,0.119407,0.341483,-478827.893000,0.003912,0.000992,0.000992,0.053962,0.230686,-479161.668000,0.004729,0.001283,0.001283,0.118278,0.340597,-478825.335000,127.271282,126.050101,126.050101,315.218237,213.532375,1494.499381,0.000255,0.000252,0.000252,0.000630,0.000427,0.002989,drosophila,p1_p2,linkedancestor,1250,15percent,5
0.009925,0.001933,0.001933,0.016202,0.130523,-523036.238854,0.009849,0.001863,0.001863,0.015707,0.130066,-523035.730500,0.000457,0.000154,0.000154,0.004540,0.009918,85.179407,0.009012,0.001863,0.001863,0.002800,0.091366,-523436.867000,0.011987,0.002463,0.002463,0.043986,0.182265,-522661.281000,0.009178,0.001863,0.001863,0.008669,0.112293,-523204.922000,0.011020,0.002463,0.002463,0.026575,0.150772,-522870.418000,0.009062,0.001863,0.001863,0.007927,0.111664,-523203.208000,0.010867,0.002263,0.002263,0.025452,0.150049,-522868.843000,163.586344,112.865617,112.865617,288.190509,361.741809,2965.679493,0.000369,0.000254,0.000254,0.000650,0.000815,0.006684,drosophila,p1_p2,balancing,5000,10percent,16
0.018569,0.003466,0.003466,0.002556,0.073824,-565769.011341,0.018585,0.003509,0.003509,0.002351,0.073597,-565768.665000,0.000807,0.000151,0.000151,0.001319,0.006959,83.726424,0.015754,0.003315,0.003315,0.000003,0.044363,-566192.799000,0.021601,0.003735,0.003735,0.013976,0.106267,-565392.492000,0.016933,0.003315,0.003315,0.000607,0.060881,-565934.078000,0.020154,0.003735,0.003735,0.005674,0.088033,-565605.952000,0.016913,0.003315,0.003315,0.000349,0.060502,-565932.643000,0.020127,0.003735,0.003735,0.005134,0.087610,-565604.624000,215.080121,110.838150,110.838150,1532.601035,869.340829,8956.595819,0.000490,0.000252,0.000252,0.003489,0.001979,0.020388,drosophila,p1_p2,linkedp1,20000,15percent,17
0.010306,0.002326,0.002326,0.017751,0.135445,-515330.709607,0.010272,0.002274,0.002274,0.017476,0.134895,-515330.346000,0.000407,0.000132,0.000132,0.004156,0.010300,83.671218,0.009176,0.002274,0.002274,0.004471,0.098034,-515719.992000,0.011993,0.002772,0.002772,0.045534,0.183494,-514949.467000,0.009609,0.002274,0.002274,0.010360,0.116810,-515495.590000,0.011211,0.002772,0.002772,0.026624,0.157103,-515167.310000,0.009592,0.002274,0.002274,0.009939,0.116166,-515492.928000,0.011180,0.002772,0.002772,0.026071,0.156216,-515164.942000,232.159066,127.154360,127.154360,1079.152871,432.349783,8398.424370,0.000464,0.000254,0.000254,0.002158,0.000865,0.016797,drosophila,p1_p2,linkedp1,5000,5percent,7
0.010734,0.002785,0.002785,0.000701,0.000673,-516857.464585,0.010734,0.002748,0.002748,0.000490,0.000469,-516857.091000,0.000364,0.000085,0.000085,0.000693,0.000667,80.582296,0.009227,0.002748,0.002748,0.000000,0.000000,-517247.417000,0.012109,0.002980,0.002980,0.009276,0.007694,-516500.780000,0.010031,0.002748,0.002748,0.000018,0.000017,-517016.517000,0.011439,0.002980,0.002980,0.002566,0.002461,-516701.145000,0.010050,0.002748,0.002748,0.000000,0.000000,-517015.777000,0.011450,0.002980,0.002980,0.002088,0.002008,-516700.480000,570.317491,119.338007,119.338007,36396.323793,20060.263339,44940.217072,0.001209,0.000253,0.000253,0.077154,0.042524,0.095265,drosophila,nomig,linkedancestor,5000,5percent,2
0.009657,0.001993,0.001993,0.022159,0.125553,-508577.554041,0.009659,0.001995,0.001995,0.021967,0.125346,-508577.377500,0.000366,0.000078,0.000078,0.004789,0.008883,83.702639,0.008276,0.001800,0.001800,0.004910,0.091751,-508968.919000,0.011086,0.002192,0.002192,0.046230,0.169702,-508220.191000,0.008949,0.001800,0.001800,0.013365,0.108710,-508742.493000,0.010368,0.002192,0.002192,0.032162,0.143484,-508414.125000,0.008948,0.001800,0.001800,0.012928,0.108435,-508740.614000,0.010365,0.002192,0.002192,0.031623,0.143197,-508412.358000,264.704633,128.012557,128.012557,496.333503,631.333319,7620.751543,0.000529,0.000256,0.000256,0.000993,0.001263,0.015242,drosophila,p1_p2,adaptiveint,5000,10percent,2
0.010785,0.003686,0.003686,0.001719,0.001017,-511286.542565,0.010788,0.003609,0.003609,0.001407,0.000710,-511286.177000,0.000365,0.000113,0.000113,0.001341,0.001003,79.951919,0.009607,0.003390,0.003390,0.000000,0.000000,-511676.852000,0.012375,0.003801,0.003801,0.014262,0.013747,-510940.680000,0.010078,0.003390,0.003390,0.000092,0.000026,-511444.160000,0.011508,0.003801,0.003801,0.005101,0.003713,-511130.941000,0.010065,0.003594,0.003594,0.000000,0.000000,-511442.619000,0.011485,0.003801,0.003801,0.004338,0.003032,-511129.566000,482.958979,127.345894,127.345894,15795.331598,22484.735903,60084.415944,0.000966,0.000255,0.000255,0.031591,0.044969,0.120169,drosophila,nomig,linkedancestor,5000,10percent,3
0.036493,0.004005,0.004005,0.000614,0.000616,-572117.488830,0.036439,0.004003,0.004003,0.000426,0.000425,-572117.143500,0.001469,0.000271,0.000271,0.000614,0.000619,80.550942,0.031489,0.003655,0.003655,0.000000,0.000000,-572585.096000,0.043826,0.004752,0.004752,0.007890,0.008181,-571729.074000,0.033733,0.003655,0.003655,0.000016,0.000015,-572275.990000,0.039522,0.004525,0.004525,0.002265,0.002273,-571960.661000,0.033627,0.003655,0.003655,0.000000,0.000000,-572276.313000,0.039394,0.004514,0.004514,0.001836,0.001846,-571961.057000,421.479201,127.145713,127.145713,122192.815360,133724.693554,31325.278698,0.000843,0.000254,0.000254,0.244386,0.267449,0.062651,drosophila,nomig,linkedancestor,20000,15percent,2
0.004297,0.001178,0.001178,0.083710,0.319999,-478434.684842,0.004230,0.001100,0.001100,0.082774,0.318111,-478434.148000,0.000302,0.000106,0.000106,0.015662,0.028985,85.140367,0.003964,0.001100,0.001100,0.026341,0.226640,-478857.740000,0.005039,0.001455,0.001455,0.156910,0.443200,-477982.018000,0.003964,0.001100,0.001100,0.055596,0.266854,-478603.559000,0.005039,0.001455,0.001455,0.117648,0.381352,-478269.612000,0.003964,0.001100,0.001100,0.053545,0.263359,-478603.848000,0.005039,0.001455,0.001455,0.115111,0.377116,-478269.980000,126.427609,126.282707,126.282707,418.766308,212.340746,1647.690533,0.000253,0.000253,0.000253,0.000838,0.000425,0.003295,drosophila,p1_p2,linkedp1,1250,15percent,17
0.037062,0.005000,0.005000,0.000699,0.000697,-580070.328895,0.037287,0.005080,0.005080,0.000484,0.000483,-580070.292000,0.002999,0.000349,0.000349,0.000700,0.000695,81.320726,0.010178,0.004206,0.004206,0.000000,0.000000,-580448.337000,0.043956,0.006037,0.006037,0.010056,0.008719,-579697.797000,0.033763,0.004206,0.004206,0.000017,0.000017,-580230.092000,0.040663,0.005767,0.005767,0.002578,0.002565,-579911.855000,0.034036,0.004473,0.004473,0.000000,0.000000,-580229.394000,0.040884,0.005767,0.005767,0.002095,0.002089,-579911.250000,164.582510,128.860264,128.860264,124456.797998,126895.229390,36094.865443,0.000329,0.000258,0.000258,0.248914,0.253790,0.072190,drosophila,nomig,linkedp1,20000,10percent,12
0.034640,0.004957,0.004957,0.000739,0.001325,-586931.296023,0.034593,0.004995,0.004995,0.000514,0.001102,-586930.858000,0.001381,0.000313,0.000313,0.000735,0.000974,80.931616,0.029870,0.004249,0.004249,0.000000,0.000000,-587314.648000,0.040600,0.005677,0.005677,0.008670,0.010552,-586524.280000,0.032073,0.004249,0.004249,0.000019,0.000117,-587091.051000,0.037489,0.005524,0.005524,0.002718,0.003788,-586773.998000,0.032010,0.004460,0.004460,0.000000,0.000000,-587089.420000,0.037403,0.005524,0.005524,0.002204,0.003222,-586772.441000,329.264366,124.524166,124.524166,23548.961256,6814.451298,73348.127976,0.000677,0.000256,0.000256,0.048420,0.014012,0.150815,drosophila,nomig,balancing,20000,15percent,16
0.003236,0.001185,0.001185,0.063998,0.284281,-463535.063338,0.003163,0.001158,0.001158,0.063041,0.280934,-463534.781000,0.000139,0.000051,0.000051,0.019389,0.034279,79.371985,0.002979,0.001091,0.001091,0.006768,0.182233,-463919.685000,0.003913,0.001433,0.001433,0.155009,0.413195,-463159.373000,0.002979,0.001091,0.001091,0.029199,0.223890,-463691.821000,0.003406,0.001247,0.001247,0.104024,0.358918,-463380.461000,0.003163,0.001158,0.001158,0.027132,0.219723,-463690.070000,0.003406,0.001247,0.001247,0.101411,0.352921,-463378.821000,123.570806,123.577293,123.577293,331.354979,202.686807,43664.238804,0.000260,0.000260,0.000260,0.000698,0.000427,0.092005,drosophila,p1_p2,bgs,1250,NA,8
0.011485,0.004550,0.004550,0.001706,0.001739,-524130.942655,0.011462,0.004546,0.004546,0.001248,0.001240,-524130.701000,0.000415,0.000229,0.000229,0.001599,0.001679,80.205548,0.010169,0.004051,0.004051,0.000000,0.000000,-524550.902000,0.013127,0.005536,0.005536,0.017941,0.017126,-523768.224000,0.010640,0.004262,0.004262,0.000047,0.000046,-524289.242000,0.012306,0.005261,0.005261,0.005875,0.006219,-523974.355000,0.010640,0.004262,0.004262,0.000000,0.000000,-524286.024000,0.012292,0.004879,0.004879,0.004875,0.005097,-523971.348000,317.129551,123.756994,123.756994,5083.280470,4224.301265,58594.859069,0.000660,0.000258,0.000258,0.010582,0.008794,0.121984,drosophila,nomig,balancing,5000,5percent,6
0.005974,0.003052,0.003052,0.288082,0.283264,-493459.445586,0.005882,0.003061,0.003061,0.289963,0.281190,-493459.109000,0.000324,0.000198,0.000198,0.051415,0.046932,80.770687,0.005368,0.002835,0.002835,0.139076,0.115084,-493858.988000,0.006993,0.003487,0.003487,0.448618,0.443423,-493086.487000,0.005565,0.002835,0.002835,0.185303,0.192648,-493619.148000,0.006600,0.003270,0.003270,0.383372,0.376717,-493302.237000,0.005565,0.002835,0.002835,0.184420,0.191382,-493617.654000,0.006452,0.003270,0.003270,0.382368,0.375285,-493300.890000,126.317875,124.339071,124.339071,157.564631,169.663526,11027.414643,0.000255,0.000251,0.000251,0.000319,0.000343,0.022296,drosophila,nomig,balancing,1250,10percent,12
0.032555,0.004133,0.004133,0.000670,0.000664,-572630.788046,0.037080,0.004231,0.004231,0.000458,0.000454,-572630.419000,0.011197,0.000338,0.000338,0.000685,0.000678,80.671408,0.006836,0.003586,0.003586,0.000000,0.000000,-573000.580000,0.043837,0.004759,0.004759,0.009637,0.008673,-572268.714000,0.006836,0.003586,0.003586,0.000017,0.000017,-572789.953000,0.040455,0.004531,0.004531,0.002526,0.002497,-572473.493000,0.006836,0.003586,0.003586,0.000000,0.000000,-572787.679000,0.039943,0.004531,0.004531,0.002029,0.002010,-572471.329000,126.995343,126.145706,126.145706,5201.214547,5030.523881,12833.590754,0.000254,0.000252,0.000252,0.010402,0.010061,0.025667,drosophila,nomig,linkedp1,20000,10percent,4
0.006509,0.003139,0.003139,0.289652,0.281075,-499462.454454,0.006484,0.003135,0.003135,0.288384,0.280848,-499462.080500,0.000221,0.000029,0.000029,0.042587,0.039941,81.969527,0.006046,0.003135,0.003135,0.139257,0.146050,-499827.801000,0.007186,0.003366,0.003366,0.428877,0.425742,-499079.713000,0.006180,0.003135,0.003135,0.206269,0.204643,-499624.082000,0.006941,0.003135,0.003135,0.379696,0.364147,-499302.554000,0.006180,0.003135,0.003135,0.205368,0.201545,-499622.953000,0.006891,0.003135,0.003135,0.378758,0.359922,-499301.526000,135.422575,135.604090,135.604090,173.934408,183.008007,43953.085643,0.000286,0.000286,0.000286,0.000367,0.000386,0.092706,drosophila,nomig,balancing,1250,5percent,19
0.004810,0.001421,0.001421,0.074184,0.403416,-489092.038205,0.004775,0.001410,0.001410,0.073048,0.400794,-489091.450000,0.000444,0.000115,0.000115,0.020118,0.042438,84.536844,0.004199,0.001248,0.001248,0.009284,0.264050,-489489.584000,0.005740,0.001691,0.001691,0.197359,0.547772,-488732.561000,0.004199,0.001248,0.001248,0.038342,0.328526,-489259.753000,0.005607,0.001691,0.001691,0.116570,0.493936,-488927.942000,0.004199,0.001248,0.001248,0.036735,0.326607,-489257.441000,0.005607,0.001691,0.001691,0.114501,0.491731,-488925.753000,125.951547,126.132540,126.132540,283.083756,170.122703,2014.758807,0.000252,0.000252,0.000252,0.000566,0.000340,0.004030,drosophila,p1_p2,balancing,1250,15percent,2
0.009862,0.002075,0.002075,0.015908,0.127576,-511159.327193,0.009836,0.002045,0.002045,0.015598,0.127258,-511158.801000,0.000393,0.000103,0.000103,0.004240,0.008920,84.167866,0.008596,0.002045,0.002045,0.002655,0.094418,-511559.701000,0.011776,0.002514,0.002514,0.041090,0.166043,-510769.821000,0.009223,0.002045,0.002045,0.008498,0.110775,-511325.301000,0.010792,0.002514,0.002514,0.025062,0.145953,-510995.743000,0.009182,0.002045,0.002045,0.007970,0.110234,-511323.807000,0.010698,0.002283,0.002283,0.024363,0.145330,-510994.387000,237.929839,128.453976,128.453976,457.499865,696.989322,6875.734342,0.000476,0.000257,0.000257,0.000915,0.001394,0.013751,drosophila,p1_p2,linkedancestor,5000,5percent,2
0.039026,0.004777,0.004777,0.000692,0.000676,-574303.275390,0.038985,0.004950,0.004950,0.000476,0.000467,-574302.974500,0.001802,0.000495,0.000495,0.000695,0.000678,80.489427,0.032751,0.004185,0.004185,0.000000,0.000000,-574674.985000,0.046444,0.005948,0.005948,0.008209,0.008968,-573898.228000,0.035734,0.004185,0.004185,0.000018,0.000017,-574462.184000,0.042561,0.005508,0.005508,0.002571,0.002502,-574146.345000,0.035603,0.004185,0.004185,0.000000,0.000000,-574461.663000,0.042413,0.005503,0.005503,0.002081,0.002032,-574145.892000,230.295501,126.325091,126.325091,98272.685424,29583.225244,20228.274790,0.000461,0.000253,0.000253,0.196545,0.059166,0.040457,drosophila,nomig,linkedp1,20000,10percent,9
0.004687,0.001262,0.001262,0.065303,0.330516,-490494.626393,0.004760,0.001279,0.001279,0.064778,0.330549,-490494.271000,0.000192,0.000040,0.000040,0.013251,0.023947,83.915677,0.004421,0.001200,0.001200,0.018799,0.232818,-490865.936000,0.005043,0.001357,0.001357,0.119717,0.423203,-490131.735000,0.004421,0.001200,0.001200,0.040709,0.283822,-490660.343000,0.005043,0.001357,0.001357,0.092809,0.378424,-490331.437000,0.004421,0.001200,0.001200,0.040128,0.283445,-490659.135000,0.004952,0.001279,0.001279,0.092099,0.378001,-490330.389000,126.648980,126.790243,126.790243,560.469760,314.200783,9382.855841,0.000253,0.000254,0.000254,0.001121,0.000628,0.018766,drosophila,p1_p2,neutral,1250,NA,14
0.033423,0.003132,0.003132,0.000523,0.000541,-568521.575296,0.033272,0.002951,0.002951,0.000359,0.000370,-568521.352000,0.001811,0.000600,0.000600,0.000531,0.000550,81.164428,0.028041,0.002549,0.002549,0.000000,0.000000,-568896.539000,0.039838,0.004079,0.004079,0.007086,0.006450,-568160.507000,0.030264,0.002549,0.002549,0.000013,0.000013,-568681.647000,0.037209,0.004079,0.004079,0.001953,0.002026,-568363.322000,0.030143,0.002549,0.002549,0.000000,0.000000,-568680.404000,0.037062,0.004079,0.004079,0.001580,0.001638,-568362.227000,203.517646,125.330002,125.330002,8198.358620,8092.608830,4904.237803,0.000407,0.000251,0.000251,0.016397,0.016185,0.009808,drosophila,nomig,linkedancestor,20000,10percent,11
