model,genome,dfe,percent,divtime,sites
nomig,simple,linkedp1,5,1250,334347
nomig,simple,linkedp1,5,1250,334278
p1_p2,simple,linkedancestor,5,20000,174496
p1_p2,simple,linkedancestor,5,20000,174648
p1_p2,simple,linkedancestor,5,20000,174521
p1_p2,simple,linkedancestor,5,20000,174542
p1_p2,simple,linkedancestor,5,20000,174615
p1_p2,simple,linkedancestor,5,20000,174539
p1_p2,simple,linkedancestor,5,20000,174426
p1_p2,simple,linkedancestor,5,20000,174548
p1_p2,simple,linkedancestor,5,20000,174476
p1_p2,simple,linkedancestor,5,20000,174487
p1_p2,simple,linkedancestor,5,20000,174383
p1_p2,simple,linkedancestor,5,20000,174424
p1_p2,simple,linkedancestor,5,20000,174574
p1_p2,simple,linkedancestor,5,20000,174624
p1_p2,simple,linkedancestor,5,20000,174549
p1_p2,simple,linkedancestor,5,20000,174411
p1_p2,simple,linkedancestor,5,20000,174563
p1_p2,simple,linkedancestor,5,20000,174602
p1_p2,simple,linkedancestor,5,20000,174405
p1_p2,simple,linkedancestor,5,20000,174528
p1_p2,simple,linkedancestor,5,20000,174486
p1_p2,simple,linkedancestor,5,20000,174623
p1_p2,simple,linkedancestor,5,20000,174492
p1_p2,simple,linkedancestor,5,20000,174461
p1_p2,simple,linkedancestor,5,20000,174651
p1_p2,simple,linkedancestor,5,20000,174509
p1_p2,simple,linkedancestor,5,20000,174607
p1_p2,simple,linkedancestor,5,20000,174504
p1_p2,simple,linkedancestor,5,20000,174497
p1_p2,simple,linkedancestor,5,20000,174511
p1_p2,simple,linkedancestor,5,20000,174597
p1_p2,simple,linkedancestor,5,20000,174585
p1_p2,simple,linkedancestor,5,20000,174532
p1_p2,simple,linkedancestor,5,20000,174615
p1_p2,simple,linkedancestor,5,20000,174460
p1_p2,simple,linkedancestor,5,20000,174533
p1_p2,simple,linkedancestor,5,20000,174557
p1_p2,simple,linkedancestor,5,20000,174657
p1_p2,simple,linkedancestor,5,20000,174528
p1_p2,simple,linkedancestor,5,20000,174508
p1_p2,simple,linkedancestor,5,20000,174455
p1_p2,simple,linkedancestor,5,20000,174419
p1_p2,simple,linkedancestor,5,20000,174497
p1_p2,simple,linkedancestor,5,20000,174476
p1_p2,simple,linkedancestor,5,20000,174503
p1_p2,simple,linkedancestor,5,20000,174684
p1_p2,simple,linkedancestor,5,20000,174536
p1_p2,simple,linkedancestor,5,20000,174511
p1_p2,simple,linkedancestor,5,20000,174564
p1_p2,simple,linkedancestor,5,20000,174418
p1_p2,simple,linkedancestor,5,20000,174545
p1_p2,simple,linkedancestor,5,20000,174467
p1_p2,simple,linkedancestor,5,20000,174519
p1_p2,simple,linkedancestor,5,20000,174688
p1_p2,simple,linkedancestor,5,20000,174450
p1_p2,simple,linkedancestor,5,20000,174404
p1_p2,simple,linkedancestor,5,20000,174496
p1_p2,simple,linkedancestor,5,20000,174561
p1_p2,simple,linkedancestor,5,20000,174461
p1_p2,simple,linkedancestor,5,20000,174503
p1_p2,simple,linkedancestor,5,20000,174674
p1_p2,simple,linkedancestor,5,20000,174627
p1_p2,simple,linkedancestor,5,20000,174507
p1_p2,simple,linkedancestor,5,20000,174523
p1_p2,simple,linkedancestor,5,20000,174550
p1_p2,simple,linkedancestor,5,20000,174505
p1_p2,simple,linkedancestor,5,20000,174638
p1_p2,simple,linkedancestor,5,20000,174537
p1_p2,simple,linkedancestor,5,20000,174381
p1_p2,simple,linkedancestor,5,20000,174540
p1_p2,simple,linkedancestor,5,20000,174448
p1_p2,simple,linkedancestor,5,20000,174426
p1_p2,simple,linkedancestor,5,20000,174517
p1_p2,simple,linkedancestor,5,20000,174655
p1_p2,simple,linkedancestor,5,20000,174565
p1_p2,simple,linkedancestor,5,20000,174618
p1_p2,simple,linkedancestor,5,20000,174648
p1_p2,simple,linkedancestor,5,20000,174500
p1_p2,simple,linkedancestor,5,20000,174521
p1_p2,simple,linkedancestor,5,20000,174388
p1_p2,simple,linkedancestor,5,20000,174541
p1_p2,simple,linkedancestor,5,20000,174568
p1_p2,simple,linkedancestor,5,20000,174458
p1_p2,simple,linkedancestor,5,20000,174581
p1_p2,simple,linkedancestor,5,20000,174506
p1_p2,simple,linkedancestor,5,20000,174593
p1_p2,simple,linkedancestor,5,20000,174667
p1_p2,simple,linkedancestor,5,20000,174504
p1_p2,simple,linkedancestor,5,20000,174736
p1_p2,simple,linkedancestor,5,20000,174532
p1_p2,simple,linkedancestor,5,20000,174486
p1_p2,simple,linkedancestor,5,20000,174433
p1_p2,simple,linkedancestor,5,20000,174469
p1_p2,simple,linkedancestor,5,20000,174431
p1_p2,simple,linkedancestor,5,20000,174555
p1_p2,simple,linkedancestor,5,20000,174639
p1_p2,simple,linkedancestor,5,20000,174472
p1_p2,simple,linkedancestor,5,20000,174659
p1_p2,simple,linkedancestor,5,20000,174584
p1_p2,simple,linkedancestor,5,20000,174459
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
nomig,simple,bgs,NA,1250,530995
p1_p2,simple,linkedp1,15,5000,270619
p1_p2,simple,linkedp1,15,5000,270768
p1_p2,simple,linkedp1,15,5000,270717
p1_p2,simple,linkedp1,15,5000,270855
p1_p2,simple,linkedp1,15,5000,270701
p1_p2,simple,linkedp1,15,5000,270575
p1_p2,simple,linkedp1,15,5000,270700
p1_p2,simple,linkedp1,15,5000,270615
p1_p2,simple,linkedp1,15,5000,270645
p1_p2,simple,linkedp1,15,5000,270630
p1_p2,simple,linkedp1,15,5000,270657
p1_p2,simple,linkedp1,15,5000,270602
p1_p2,simple,linkedp1,15,5000,270482
p1_p2,simple,linkedp1,15,5000,270660
p1_p2,simple,linkedp1,15,5000,270613
p1_p2,simple,linkedp1,15,5000,270707
p1_p2,simple,linkedp1,15,5000,270714
p1_p2,simple,linkedp1,15,5000,270768
p1_p2,simple,linkedp1,15,5000,270654
p1_p2,simple,linkedp1,15,5000,270715
p1_p2,simple,linkedp1,15,5000,270722
p1_p2,simple,linkedp1,15,5000,270653
p1_p2,simple,linkedp1,15,5000,270748
p1_p2,simple,linkedp1,15,5000,270611
p1_p2,simple,linkedp1,15,5000,270750
p1_p2,simple,linkedp1,15,5000,270477
p1_p2,simple,linkedp1,15,5000,270671
p1_p2,simple,linkedp1,15,5000,270867
p1_p2,simple,linkedp1,15,5000,270907
p1_p2,simple,linkedp1,15,5000,270621
p1_p2,simple,linkedp1,15,5000,270756
p1_p2,simple,linkedp1,15,5000,270585
p1_p2,simple,linkedp1,15,5000,270762
p1_p2,simple,linkedp1,15,5000,270726
p1_p2,simple,linkedp1,15,5000,270745
p1_p2,simple,linkedp1,15,5000,270649
p1_p2,simple,linkedp1,15,5000,270609
p1_p2,simple,linkedp1,15,5000,270676
p1_p2,simple,linkedp1,15,5000,270849
p1_p2,simple,linkedp1,15,5000,270753
p1_p2,simple,linkedp1,15,5000,270653
p1_p2,simple,linkedp1,15,5000,270785
p1_p2,simple,linkedp1,15,5000,270514
p1_p2,simple,linkedp1,15,5000,270644
p1_p2,simple,linkedp1,15,5000,270572
p1_p2,simple,linkedp1,15,5000,270765
p1_p2,simple,linkedp1,15,5000,270745
p1_p2,simple,linkedp1,15,5000,270552
p1_p2,simple,linkedp1,15,5000,270709
p1_p2,simple,linkedp1,15,5000,270557
p1_p2,simple,linkedp1,15,5000,270640
p1_p2,simple,linkedp1,15,5000,270784
p1_p2,simple,linkedp1,15,5000,270806
p1_p2,simple,linkedp1,15,5000,270610
p1_p2,simple,linkedp1,15,5000,270706
p1_p2,simple,linkedp1,15,5000,270642
p1_p2,simple,linkedp1,15,5000,270773
p1_p2,simple,linkedp1,15,5000,270834
p1_p2,simple,linkedp1,15,5000,270728
p1_p2,simple,linkedp1,15,5000,270670
p1_p2,simple,linkedp1,15,5000,270678
p1_p2,simple,linkedp1,15,5000,270663
p1_p2,simple,linkedp1,15,5000,270642
p1_p2,simple,linkedp1,15,5000,270717
p1_p2,simple,linkedp1,15,5000,270641
p1_p2,simple,linkedp1,15,5000,270735
p1_p2,simple,linkedp1,15,5000,270805
p1_p2,simple,linkedp1,15,5000,270851
p1_p2,simple,linkedp1,15,5000,270577
p1_p2,simple,linkedp1,15,5000,270708
p1_p2,simple,linkedp1,15,5000,270561
p1_p2,simple,linkedp1,15,5000,270788
p1_p2,simple,linkedp1,15,5000,270629
p1_p2,simple,linkedp1,15,5000,270797
p1_p2,simple,linkedp1,15,5000,270816
p1_p2,simple,linkedp1,15,5000,270840
p1_p2,simple,linkedp1,15,5000,270827
p1_p2,simple,linkedp1,15,5000,270714
p1_p2,simple,linkedp1,15,5000,270624
p1_p2,simple,linkedp1,15,5000,270618
p1_p2,simple,linkedp1,15,5000,270524
p1_p2,simple,linkedp1,15,5000,270775
p1_p2,simple,linkedp1,15,5000,270674
p1_p2,simple,linkedp1,15,5000,270689
p1_p2,simple,linkedp1,15,5000,270852
p1_p2,simple,linkedp1,15,5000,270805
p1_p2,simple,linkedp1,15,5000,270754
p1_p2,simple,linkedp1,15,5000,270598
p1_p2,simple,linkedp1,15,5000,270755
p1_p2,simple,linkedp1,15,5000,270890
p1_p2,simple,linkedp1,15,5000,270756
p1_p2,simple,linkedp1,15,5000,270742
p1_p2,simple,linkedp1,15,5000,270773
p1_p2,simple,linkedp1,15,5000,270751
p1_p2,simple,linkedp1,15,5000,270640
p1_p2,simple,linkedp1,15,5000,270718
p1_p2,simple,linkedp1,15,5000,270781
p1_p2,simple,linkedp1,15,5000,270732
p1_p2,simple,linkedp1,15,5000,270749
p1_p2,simple,linkedp1,15,5000,270638
p1_p2,simple,balancing,5,5000,269626
p1_p2,simple,balancing,5,5000,269769
p1_p2,simple,balancing,5,5000,269651
p1_p2,simple,balancing,5,5000,269682
p1_p2,simple,balancing,5,5000,269652
p1_p2,simple,balancing,5,5000,269693
p1_p2,simple,balancing,5,5000,269619
p1_p2,simple,balancing,5,5000,269682
p1_p2,simple,balancing,5,5000,269774
p1_p2,simple,balancing,5,5000,269657
p1_p2,simple,balancing,5,5000,269653
p1_p2,simple,balancing,5,5000,269689
p1_p2,simple,balancing,5,5000,269650
p1_p2,simple,balancing,5,5000,269678
p1_p2,simple,balancing,5,5000,269670
p1_p2,simple,balancing,5,5000,269669
p1_p2,simple,balancing,5,5000,269681
p1_p2,simple,balancing,5,5000,269655
p1_p2,simple,balancing,5,5000,269771
p1_p2,simple,balancing,5,5000,269682
p1_p2,simple,balancing,5,5000,269707
p1_p2,simple,balancing,5,5000,269700
p1_p2,simple,balancing,5,5000,269642
p1_p2,simple,balancing,5,5000,269756
p1_p2,simple,balancing,5,5000,269652
p1_p2,simple,balancing,5,5000,269800
p1_p2,simple,balancing,5,5000,269772
p1_p2,simple,balancing,5,5000,269640
p1_p2,simple,balancing,5,5000,269713
p1_p2,simple,balancing,5,5000,269686
p1_p2,simple,balancing,5,5000,269683
p1_p2,simple,balancing,5,5000,269800
p1_p2,simple,balancing,5,5000,269690
p1_p2,simple,balancing,5,5000,269740
p1_p2,simple,balancing,5,5000,269763
p1_p2,simple,balancing,5,5000,269640
p1_p2,simple,balancing,5,5000,269689
p1_p2,simple,balancing,5,5000,269779
p1_p2,simple,balancing,5,5000,269728
p1_p2,simple,balancing,5,5000,269687
p1_p2,simple,balancing,5,5000,269719
p1_p2,simple,balancing,5,5000,269701
p1_p2,simple,balancing,5,5000,269662
p1_p2,simple,balancing,5,5000,269673
p1_p2,simple,balancing,5,5000,269746
p1_p2,simple,balancing,5,5000,269728
p1_p2,simple,balancing,5,5000,269701
p1_p2,simple,balancing,5,5000,269730
p1_p2,simple,balancing,5,5000,269587
p1_p2,simple,balancing,5,5000,269748
p1_p2,simple,balancing,5,5000,269592
p1_p2,simple,balancing,5,5000,269764
p1_p2,simple,balancing,5,5000,269689
p1_p2,simple,balancing,5,5000,269733
p1_p2,simple,balancing,5,5000,269572
p1_p2,simple,balancing,5,5000,269575
p1_p2,simple,balancing,5,5000,269686
p1_p2,simple,balancing,5,5000,269655
p1_p2,simple,balancing,5,5000,269644
p1_p2,simple,balancing,5,5000,269671
p1_p2,simple,balancing,5,5000,269731
p1_p2,simple,balancing,5,5000,269734
p1_p2,simple,balancing,5,5000,269576
p1_p2,simple,balancing,5,5000,269710
p1_p2,simple,balancing,5,5000,269602
p1_p2,simple,balancing,5,5000,269668
p1_p2,simple,balancing,5,5000,269682
p1_p2,simple,balancing,5,5000,269645
p1_p2,simple,balancing,5,5000,269725
p1_p2,simple,balancing,5,5000,269547
p1_p2,simple,balancing,5,5000,269786
p1_p2,simple,balancing,5,5000,269798
p1_p2,simple,balancing,5,5000,269677
p1_p2,simple,balancing,5,5000,269705
p1_p2,simple,balancing,5,5000,269641
p1_p2,simple,balancing,5,5000,269742
p1_p2,simple,balancing,5,5000,269835
p1_p2,simple,balancing,5,5000,269722
p1_p2,simple,balancing,5,5000,269710
p1_p2,simple,balancing,5,5000,269755
p1_p2,simple,balancing,5,5000,269587
p1_p2,simple,balancing,5,5000,269567
p1_p2,simple,balancing,5,5000,269720
p1_p2,simple,balancing,5,5000,269739
p1_p2,simple,balancing,5,5000,269632
p1_p2,simple,balancing,5,5000,269633
p1_p2,simple,balancing,5,5000,269637
p1_p2,simple,balancing,5,5000,269623
p1_p2,simple,balancing,5,5000,269648
p1_p2,simple,balancing,5,5000,269710
p1_p2,simple,balancing,5,5000,269626
p1_p2,simple,balancing,5,5000,269687
p1_p2,simple,balancing,5,5000,269696
p1_p2,simple,balancing,5,5000,269640
p1_p2,simple,balancing,5,5000,269644
p1_p2,simple,balancing,5,5000,269740
p1_p2,simple,balancing,5,5000,269686
p1_p2,simple,balancing,5,5000,269882
p1_p2,simple,balancing,5,5000,269712
p1_p2,simple,balancing,5,5000,269678
nomig,simple,linkedancestor,15,1250,340500
nomig,simple,linkedancestor,15,1250,340428
nomig,simple,linkedancestor,15,1250,340472
nomig,simple,linkedancestor,15,1250,340586
nomig,simple,linkedancestor,15,1250,340396
nomig,simple,linkedancestor,15,1250,340535
nomig,simple,linkedancestor,15,1250,340478
nomig,simple,linkedancestor,15,1250,340562
nomig,simple,linkedancestor,15,1250,340510
nomig,simple,linkedancestor,15,1250,340392
nomig,simple,linkedancestor,15,1250,340381
nomig,simple,linkedancestor,15,1250,340416
nomig,simple,linkedancestor,15,1250,340400
nomig,simple,linkedancestor,15,1250,340429
nomig,simple,linkedancestor,15,1250,340507
nomig,simple,linkedancestor,15,1250,340356
nomig,simple,linkedancestor,15,1250,340481
nomig,simple,linkedancestor,15,1250,340410
nomig,simple,linkedancestor,15,1250,340552
nomig,simple,linkedancestor,15,1250,340540
nomig,simple,linkedancestor,15,1250,340390
nomig,simple,linkedancestor,15,1250,340491
nomig,simple,linkedancestor,15,1250,340643
nomig,simple,linkedancestor,15,1250,340424
nomig,simple,linkedancestor,15,1250,340476
nomig,simple,linkedancestor,15,1250,340503
nomig,simple,linkedancestor,15,1250,340495
nomig,simple,linkedancestor,15,1250,340467
nomig,simple,linkedancestor,15,1250,340391
nomig,simple,linkedancestor,15,1250,340520
nomig,simple,linkedancestor,15,1250,340580
nomig,simple,linkedancestor,15,1250,340646
nomig,simple,linkedancestor,15,1250,340477
nomig,simple,linkedancestor,15,1250,340521
nomig,simple,linkedancestor,15,1250,340469
nomig,simple,linkedancestor,15,1250,340490
nomig,simple,linkedancestor,15,1250,340343
nomig,simple,linkedancestor,15,1250,340522
nomig,simple,linkedancestor,15,1250,340541
nomig,simple,linkedancestor,15,1250,340556
nomig,simple,linkedancestor,15,1250,340577
nomig,simple,linkedancestor,15,1250,340441
nomig,simple,linkedancestor,15,1250,340490
nomig,simple,linkedancestor,15,1250,340478
nomig,simple,linkedancestor,15,1250,340485
nomig,simple,linkedancestor,15,1250,340526
nomig,simple,linkedancestor,15,1250,340389
nomig,simple,linkedancestor,15,1250,340492
nomig,simple,linkedancestor,15,1250,340466
nomig,simple,linkedancestor,15,1250,340305
nomig,simple,linkedancestor,15,1250,340494
nomig,simple,linkedancestor,15,1250,340576
nomig,simple,linkedancestor,15,1250,340463
nomig,simple,linkedancestor,15,1250,340442
nomig,simple,linkedancestor,15,1250,340571
nomig,simple,linkedancestor,15,1250,340419
nomig,simple,linkedancestor,15,1250,340440
nomig,simple,linkedancestor,15,1250,340574
nomig,simple,linkedancestor,15,1250,340418
nomig,simple,linkedancestor,15,1250,340584
nomig,simple,linkedancestor,15,1250,340638
nomig,simple,linkedancestor,15,1250,340419
nomig,simple,linkedancestor,15,1250,340419
nomig,simple,linkedancestor,15,1250,340432
nomig,simple,linkedancestor,15,1250,340458
nomig,simple,linkedancestor,15,1250,340368
nomig,simple,linkedancestor,15,1250,340434
nomig,simple,linkedancestor,15,1250,340509
nomig,simple,linkedancestor,15,1250,340503
nomig,simple,linkedancestor,15,1250,340677
nomig,simple,linkedancestor,15,1250,340641
nomig,simple,linkedancestor,15,1250,340482
nomig,simple,linkedancestor,15,1250,340430
nomig,simple,linkedancestor,15,1250,340492
nomig,simple,linkedancestor,15,1250,340550
nomig,simple,linkedancestor,15,1250,340572
nomig,simple,linkedancestor,15,1250,340386
nomig,simple,linkedancestor,15,1250,340538
nomig,simple,linkedancestor,15,1250,340481
nomig,simple,linkedancestor,15,1250,340521
nomig,simple,linkedancestor,15,1250,340489
nomig,simple,linkedancestor,15,1250,340495
nomig,simple,linkedancestor,15,1250,340681
nomig,simple,linkedancestor,15,1250,340615
nomig,simple,linkedancestor,15,1250,340588
nomig,simple,linkedancestor,15,1250,340494
nomig,simple,linkedancestor,15,1250,340619
nomig,simple,linkedancestor,15,1250,340630
nomig,simple,linkedancestor,15,1250,340420
nomig,simple,linkedancestor,15,1250,340552
nomig,simple,linkedancestor,15,1250,340507
nomig,simple,linkedancestor,15,1250,340401
nomig,simple,linkedancestor,15,1250,340455
nomig,simple,linkedancestor,15,1250,340449
nomig,simple,linkedancestor,15,1250,340480
nomig,simple,linkedancestor,15,1250,340549
nomig,simple,linkedancestor,15,1250,340410
nomig,simple,linkedancestor,15,1250,340515
nomig,simple,linkedancestor,15,1250,340505
nomig,simple,linkedancestor,15,1250,340587
p1_p2,simple,balancing,15,5000,269213
p1_p2,simple,balancing,15,5000,269283
p1_p2,simple,balancing,15,5000,269138
p1_p2,simple,balancing,15,5000,269336
p1_p2,simple,balancing,15,5000,269254
p1_p2,simple,balancing,15,5000,269192
p1_p2,simple,balancing,15,5000,269177
p1_p2,simple,balancing,15,5000,269191
p1_p2,simple,balancing,15,5000,269095
p1_p2,simple,balancing,15,5000,269308
p1_p2,simple,balancing,15,5000,269416
p1_p2,simple,balancing,15,5000,269241
p1_p2,simple,balancing,15,5000,269210
p1_p2,simple,balancing,15,5000,269343
p1_p2,simple,balancing,15,5000,269107
p1_p2,simple,balancing,15,5000,269257
p1_p2,simple,balancing,15,5000,269261
p1_p2,simple,balancing,15,5000,269245
p1_p2,simple,balancing,15,5000,269164
p1_p2,simple,balancing,15,5000,269191
p1_p2,simple,balancing,15,5000,269342
p1_p2,simple,balancing,15,5000,269222
p1_p2,simple,balancing,15,5000,269323
p1_p2,simple,balancing,15,5000,269276
p1_p2,simple,balancing,15,5000,269347
p1_p2,simple,balancing,15,5000,269345
p1_p2,simple,balancing,15,5000,269412
p1_p2,simple,balancing,15,5000,269209
p1_p2,simple,balancing,15,5000,269241
p1_p2,simple,balancing,15,5000,269352
p1_p2,simple,balancing,15,5000,269142
p1_p2,simple,balancing,15,5000,269120
p1_p2,simple,balancing,15,5000,269337
p1_p2,simple,balancing,15,5000,269288
p1_p2,simple,balancing,15,5000,269336
p1_p2,simple,balancing,15,5000,269344
p1_p2,simple,balancing,15,5000,269253
p1_p2,simple,balancing,15,5000,269215
p1_p2,simple,balancing,15,5000,269330
p1_p2,simple,balancing,15,5000,269257
p1_p2,simple,balancing,15,5000,269119
p1_p2,simple,balancing,15,5000,269137
p1_p2,simple,balancing,15,5000,269137
p1_p2,simple,balancing,15,5000,269316
p1_p2,simple,balancing,15,5000,269166
p1_p2,simple,balancing,15,5000,269226
