L,nu1,nu2,T,m12,m21,theta0,model,genome,dfe,divtime,percent
-142.47539460243507,1.7259505962838402,1.7510320210119783,14.394123597528925,0.0,0.0,409.8811198552476,nomig,drosophila,linkedp1,20000,10
-148.75003930324925,1.8984611250959451,1.805973667250255,16.0,0.0,0.0,376.0490641428727,nomig,drosophila,linkedp1,20000,10
-149.44433516850506,1.8880932258547447,1.9230530181257088,16.0,0.0,0.0,372.1834628529173,nomig,drosophila,linkedp1,20000,10
-159.9292376910284,0.7039411115256426,0.7349482305492959,5.376301336185903,0.0,0.0,989.8274139548416,nomig,drosophila,linkedp1,20000,10
-149.50167522383737,1.0595776703348376,1.087762112892009,8.56490050951145,0.0,0.0,661.1392820123864,nomig,drosophila,linkedp1,20000,10
-148.55228658437488,1.9072625426246816,1.878582876067554,15.999999999999998,0.0,0.0,373.0926932030631,nomig,drosophila,linkedp1,20000,10
-155.72480328186515,1.954456936741094,1.907188182276773,15.999999999999998,0.0,0.0,370.38200709488456,nomig,drosophila,linkedp1,20000,10
-146.82824776541725,1.905328679079513,1.9282445523938807,15.999999999999998,0.0,0.0,371.3812140113133,nomig,drosophila,linkedp1,20000,10
-157.38226456792069,0.7089814108421416,0.7089397890594941,5.325236805397709,0.0,0.0,1000.259242907947,nomig,drosophila,linkedp1,20000,10
-151.45055158563173,0.7479797800321559,0.7301622128303639,5.505013855300068,0.0,0.0,967.7630368247292,nomig,drosophila,linkedp1,20000,10
-159.37120986813795,0.7010142628483367,0.6791165483111691,5.200051077034961,0.0,0.0,1023.082698487146,nomig,drosophila,linkedp1,20000,10
-147.28919480841074,1.1037855475747629,1.0898499570290003,8.82293030100452,0.0,0.0,645.0237732034303,nomig,drosophila,linkedp1,20000,10
-153.95293438101493,0.6377049118162961,0.6069204574215301,4.69035540318333,0.0,9.344869096796006e-06,1121.8534260303977,nomig,drosophila,linkedp1,20000,10
-151.93929402429396,0.6872423421504275,0.6737557728883107,5.110866412951758,0.0,0.0,1037.8097169281075,nomig,drosophila,linkedp1,20000,10
-153.16219439179045,0.6956337135856886,0.6964079282463982,5.195184678460091,0.0,0.0,1020.3683815988884,nomig,drosophila,linkedp1,20000,10
-151.64184541057472,1.1807284006334524,1.187272253462461,9.669638174622133,0.0,0.0,595.1857921222173,nomig,drosophila,linkedp1,20000,10
-151.2276048376524,1.2637337611310424,1.298863508981932,10.496474593047976,0.0,0.0,551.5065342579572,nomig,drosophila,linkedp1,20000,10
-386.3703281178818,1.052455024568581,1.0530803472985142,2.138812517763065,0.0,0.0009413436389372,1169.5295903477502,nomig,simple,linkedancestor,5000,5
-394.41661760226685,1.0811945228875384,1.0701621783057855,2.1903155483374026,0.0,0.0009248105822317,1147.7553489091254,nomig,simple,linkedancestor,5000,5
-389.9102945560678,1.0667300387641705,1.0502028904260343,2.125424355608297,0.0,0.0,1167.76401763806,nomig,simple,linkedancestor,5000,5
-398.2055226296021,1.132433398483727,1.1198968832084306,2.2766397384634693,0.0010111305106645,0.0,1106.0710568716615,nomig,simple,linkedancestor,5000,5
-417.3026784004528,1.071109233260256,1.0776438628069671,2.184171522320884,0.001594912898048,1.3096573723622604e-05,1149.460617499624,nomig,simple,linkedancestor,5000,5
-393.23079428179744,0.9803192243677752,0.9886435162845554,2.0209327031179063,0.0,0.0001604341769989,1233.867448518819,nomig,simple,linkedancestor,5000,5
-381.8901992618072,1.118700379033528,1.0834706847423594,2.2632711288465064,0.0,0.0,1122.3518448037817,nomig,simple,linkedancestor,5000,5
-393.1269487097648,1.0161637407364268,1.011655268045072,2.0541765363259485,0.0009273141258697,0.0,1207.974270889866,nomig,simple,linkedancestor,5000,5
-444.83054279526846,0.9527622613157518,0.9833384162435692,1.919570673718092,2.6802612905228884e-05,0.0005963908691883,1262.405797418035,nomig,simple,linkedancestor,5000,5
-411.6419598972696,1.0150117418260782,1.0218679057146949,2.036572499723079,0.0,0.0,1207.4989615481677,nomig,simple,linkedancestor,5000,5
-390.14309459003846,1.0718615606665758,1.061815108289169,2.1549153370475578,0.0,0.0013832650665614,1158.2984301542692,nomig,simple,linkedancestor,5000,5
-364.7797743408032,1.082692650373733,1.0745505104654725,2.2248314396161866,7.729728793778764e-05,0.0,1141.084063325707,nomig,simple,linkedancestor,5000,5
-411.86446013888167,1.0116071907965498,0.9936543843934412,2.0352378191710843,0.0013723477191974,0.0,1218.7705655794034,nomig,simple,linkedancestor,5000,5
-384.21726812104976,0.97654901424557,0.9953964901538924,1.965965641795962,0.0,0.0,1241.5246109450363,nomig,simple,linkedancestor,5000,5
-426.4855596140064,1.0666537905950035,1.0671564292989062,2.149435964135761,0.0019577574308645,0.0013199367601234,1159.1478018991008,nomig,simple,linkedancestor,5000,5
-419.14706237192377,0.995800562426302,0.9863401200675594,1.9403843065696464,0.0,0.0,1241.930285439209,nomig,simple,linkedancestor,5000,5
-393.37145457983377,1.0655028080451656,1.0559197843519772,2.1817463896474103,0.0,0.0,1158.255251679693,nomig,simple,linkedancestor,5000,5
-395.6026278095881,1.0040388301589598,0.9885186320193968,1.99486693431621,0.0018319636670193,0.0,1229.603969774569,nomig,simple,linkedancestor,5000,5
-398.9961305537075,0.9860772132020073,0.984063821956334,2.041609966857079,0.0001795777476859,0.0001852499220919,1230.205046836851,nomig,simple,linkedancestor,5000,5
-394.77089627063737,1.1578476701558775,1.1512792118356858,2.3885893456108915,9.382777561110289e-05,0.0011054246749665,1075.9465728586956,nomig,simple,linkedancestor,5000,5
-393.80269202589386,1.1373499033789574,1.1346076629624815,2.344346169688513,0.0,0.0017452356582838,1091.7777565254542,nomig,simple,linkedancestor,5000,5
-375.129649953949,1.100885878441983,1.1030037898092828,2.275492254472,0.0,0.0004899706835706,1120.211428484663,nomig,simple,linkedancestor,5000,5
-380.4779981824704,1.0839680766015718,1.0621815050270542,2.166397031149701,0.0012930426519535,0.0,1152.767281527612,nomig,simple,linkedancestor,5000,5
-387.6674294456976,0.9756583523016452,0.9684634867012388,1.994128531266374,0.0005685997421917,0.0,1247.249265822705,nomig,simple,linkedancestor,5000,5
-425.91173813566616,1.008421025948214,0.9886728037259994,1.9711675425433528,0.0,0.0,1231.6316442919667,nomig,simple,linkedancestor,5000,5
-401.4043544454406,1.069967994188879,1.0637969883334344,2.102815935315401,0.0,0.0005128609742777,1165.7169071067913,nomig,simple,linkedancestor,5000,5
-420.86789562840704,1.0087553850508268,1.020275149011123,2.04605492725134,0.0003676169811739,0.0002695778839301,1208.7844528471749,nomig,simple,linkedancestor,5000,5
-403.21780576776814,1.094598739193024,1.1023652504726034,2.1889967457043253,0.0010778077927901,0.0,1134.0776654707852,nomig,simple,linkedancestor,5000,5
-415.2700470516167,1.1098982373052195,1.138524403592042,2.262392243600248,0.0002341046232923,0.0012943987585396,1109.118316031261,nomig,simple,linkedancestor,5000,5
-387.3951467643854,1.1154307053353132,1.1172231728270174,2.2764044165187287,0.0001887047742927,0.0008836685668059,1111.74447515122,nomig,simple,linkedancestor,5000,5
-408.4483418983387,1.0890398144162563,1.1161633941555773,2.250723726486281,0.0007750300255074,0.0011661807039658,1123.2601955170185,nomig,simple,linkedancestor,5000,5
-411.5019551571222,1.0634675228115862,1.0465144131834028,2.121431179781267,0.0005660056177977,0.0,1170.6040013375607,nomig,simple,linkedancestor,5000,5
-397.95282621660937,1.0537378846184562,1.0735610169386185,2.1917882135303497,0.0003412879040623,0.0,1155.0094542776978,nomig,simple,linkedancestor,5000,5
-411.89839311471087,1.0959750527427976,1.06781347735239,2.193845647699744,0.001710102399867,0.0,1143.4998373094531,nomig,simple,linkedancestor,5000,5
-387.3381263120534,1.0776315032023256,1.0797726287164464,2.212405332079009,0.0010162347922183,0.0014208190057202,1142.9032006460757,nomig,simple,linkedancestor,5000,5
-423.3584195517585,0.7952371775921441,0.7879217027951616,1.5324559786672989,0.0,0.0,1494.995048473117,nomig,simple,linkedancestor,5000,5
-394.3563573521833,1.0195123760942315,1.0187204548723512,2.050215708078067,0.0001885556092035,0.0,1204.9597812402897,nomig,simple,linkedancestor,5000,5
-398.8482162788333,0.9818047031103154,1.0118574866204704,2.024808356107605,2.892821884299625e-05,0.0002378631313233,1224.4350401545903,nomig,simple,linkedancestor,5000,5
-404.2352308444521,1.007287483969466,1.071210023467178,2.067437258271127,0.0,0.0008750776976701,1188.9443018762622,nomig,simple,linkedancestor,5000,5
-376.5460548154825,1.1060676280651938,1.0952283100972189,2.2820899320232924,0.0002736332416178,0.0011807304469103,1120.153930889268,nomig,simple,linkedancestor,5000,5
-415.8939893648696,0.9512529581823452,0.9716669797814426,1.903856975574016,0.0008619981469039,0.0,1270.0081278377584,nomig,simple,linkedancestor,5000,5
-381.4408003099229,1.129929934257279,1.1027380867025611,2.2604932349321465,0.0,0.0,1113.8074625322415,nomig,simple,linkedancestor,5000,5
-384.6479380468221,1.0211243777910397,1.0317272298305529,2.06051321419648,0.0,3.935617990283947e-05,1198.4212702996747,nomig,simple,linkedancestor,5000,5
-392.8557670789787,1.0856375353387664,1.0850841973310177,2.2284656230315654,0.0015173344823404,0.0007442445304885,1136.6113584212717,nomig,simple,linkedancestor,5000,5
-414.7659828914569,1.0315032088821672,1.0534041983015294,2.096035137439041,0.0010660859571501,0.0,1182.5024943672367,nomig,simple,linkedancestor,5000,5
-445.70037205012574,1.0587078335788709,1.0459476534580603,2.089003313612278,0.0008455738375293,0.0002647209072354,1177.0964509701423,nomig,simple,linkedancestor,5000,5
-396.7845628921574,1.037187807782504,1.0327872832359588,2.099639982599468,0.0003302848476616,0.0,1186.8434715934868,nomig,simple,linkedancestor,5000,5
-403.5652944604885,1.0623000801195497,1.081349203423061,2.1208443801386747,0.0,0.0,1159.972076399446,nomig,simple,linkedancestor,5000,5
-416.1471962413455,0.9506818071192298,0.9827011020524564,1.9342871494483331,0.0,0.0,1260.9702012810376,nomig,simple,linkedancestor,5000,5
-400.891627782518,1.0005556540978977,1.0278345763278802,2.0345007573841403,0.0,3.520957890770994e-05,1210.7570798150118,nomig,simple,linkedancestor,5000,5
-421.49961752738767,1.0143391382229008,1.0202250409059086,2.0311631674915414,2.6501473545123006e-06,0.0,1209.124247506957,nomig,simple,linkedancestor,5000,5
-423.8810987479621,0.9523311483283372,0.9638991963553506,1.933410926488488,0.000628479387512,0.0004311541756838,1267.6635427574956,nomig,simple,linkedancestor,5000,5
-417.6359850413261,1.010173660082707,0.988116738105257,2.0109929091580336,0.0002554594700512,0.0,1224.942386783675,nomig,simple,linkedancestor,5000,5
-406.2682184247027,1.06134412891194,1.0236721349894478,2.0753496526252064,0.0003951974064365,0.0,1185.519113020796,nomig,simple,linkedancestor,5000,5
-385.51257986912776,0.9803234392171024,0.9919261296036116,1.9946645331825523,0.0001809604220101,0.0,1236.836994166907,nomig,simple,linkedancestor,5000,5
-409.9093107156939,0.99307623323384,0.9801179423033748,1.9514603597275255,0.0,0.0001215115691256,1243.405135021912,nomig,simple,linkedancestor,5000,5
-407.3916734647709,0.9769401105266168,1.0000687503238688,2.023322547951946,0.0,0.0017666458064476,1230.7058987702471,nomig,simple,linkedancestor,5000,5
-391.81843248026473,1.1030617181002624,1.0880599355031428,2.2265273694649617,0.0,1.9957826649327185e-05,1130.6041881590363,nomig,simple,linkedancestor,5000,5
-394.1577499593037,1.059668161909455,1.072081765001036,2.13477909281106,0.0,0.0,1161.7066083100678,nomig,simple,linkedancestor,5000,5
-368.2647360995224,1.0632378882905915,1.060428451419045,2.172301186603939,0.0,0.0,1158.8878771305046,nomig,simple,linkedancestor,5000,5
-404.04562035368855,1.069595173833095,1.079336709450644,2.1770052279649628,0.0001103105112953,0.0004900533078457,1150.356289407496,nomig,simple,linkedancestor,5000,5
-426.70554456984814,0.9736167821334926,0.9533685027075808,1.8912757899258648,0.0013552875387059,0.0001264016398112,1270.5940372381,nomig,simple,linkedancestor,5000,5
-390.1777691095581,1.0022723176794943,1.0104003499273335,2.043610064098361,0.0,0.0003043890266462,1214.8106772202557,nomig,simple,linkedancestor,5000,5
-419.9464967805732,1.0192322987450546,1.0157608595077998,2.0482388142916763,0.0005795466526607,0.0004124532450184,1206.4195715528244,nomig,simple,linkedancestor,5000,5
-393.175565369415,1.024145788711818,1.0494016625504787,2.1135782713291498,0.0,0.0,1183.5923797839373,nomig,simple,linkedancestor,5000,5
-371.5875065743994,1.08072131495917,1.1356350922785468,2.248165349570134,0.0,0.0,1120.2502270810978,nomig,simple,linkedancestor,5000,5
-417.2508336171997,0.9950442370952136,1.0001847911207755,2.031709234893692,2.4872335311132936e-05,9.600682536390168e-05,1222.773032060693,nomig,simple,linkedancestor,5000,5
-421.6453392051254,1.03144038816199,1.0099782938302395,2.011453344029538,0.0,0.0002689323898575,1209.8313943181736,nomig,simple,linkedancestor,5000,5
-411.1512138185419,1.0685139113839224,1.043757301783582,2.115695908558807,0.0008100377970943,0.000312107458087,1170.7433681722985,nomig,simple,linkedancestor,5000,5
-396.47655620321416,1.0694887177426098,1.053481083131155,2.094064974587142,0.0001567205132761,0.0,1170.4092048492146,nomig,simple,linkedancestor,5000,5
-415.7239204097098,1.059679290843874,1.046884571732878,2.147967664576968,0.0,1.9012052125434188e-05,1167.821944720957,nomig,simple,linkedancestor,5000,5
-391.7566108079985,1.04022708555205,1.0168393925754426,2.035183694609787,0.0003924034144344,0.0,1200.8725506795406,nomig,simple,linkedancestor,5000,5
-417.19850430144334,0.9889649202625156,1.025490730587652,1.9997505964167612,0.0,0.0,1221.008157135885,nomig,simple,linkedancestor,5000,5
-410.8321770589452,1.0252674050336823,1.0827972756400777,2.081276483301345,0.0016655657474717,8.162697511313437e-05,1177.231796360854,nomig,simple,linkedancestor,5000,5
-412.5902893804644,0.9728465794796722,1.0141769700674106,2.005995099867903,0.0,0.0,1229.7536897497214,nomig,simple,linkedancestor,5000,5
-403.90338372780894,1.05475063731147,1.0457052135329974,2.0797488861191407,0.0,0.0001216874980603,1179.7673733680122,nomig,simple,linkedancestor,5000,5
-411.377907269904,1.041928411198714,1.050682685537645,2.084686225196131,9.98457627550541e-06,0.0001129774185308,1181.5949890538045,nomig,simple,linkedancestor,5000,5
-409.0508596615553,0.9908435465173996,0.9769754528683297,1.9478284355678464,0.0,0.0,1245.948543766993,nomig,simple,linkedancestor,5000,5
-382.9770157350931,1.0691472667347837,1.0805554241534494,2.174839115451209,0.0,0.0,1150.3866773998518,nomig,simple,linkedancestor,5000,5
-394.25691095960656,1.0221927245668614,1.075072149866087,2.100411988796562,0.0,0.0,1177.8087940935582,nomig,simple,linkedancestor,5000,5
-408.1208263623684,1.0075814832431047,1.0406604580384886,2.083014762225397,0.0013321319457361,0.0,1196.6842153719065,nomig,simple,linkedancestor,5000,5
-398.977444481808,1.0556338704344654,1.0329113708365385,2.0889087492021825,0.0,0.0003991074642939,1182.3265138411962,nomig,simple,linkedancestor,5000,5
-409.3186912803171,1.06848992104235,1.1227521076167502,2.2826952625565813,0.001490852097131,0.0017401317784124,1123.2100277276195,nomig,simple,linkedancestor,5000,5
-409.3949378076018,1.061893103155979,1.0553514736780527,2.1721719133390605,0.0013157836454186,0.0,1161.0202867614616,nomig,simple,linkedancestor,5000,5
-410.78909374699697,1.0004429199227916,1.0527287414596165,2.0684704087790733,0.0007337330605623,0.0004287805238502,1197.2380823918309,nomig,simple,linkedancestor,5000,5
-394.3131404242299,1.09914217860179,1.0605495294170466,2.1466998808595017,0.0,0.0001470103003594,1151.314321130874,nomig,simple,linkedancestor,5000,5
-398.50451289198486,1.074495787555404,1.0459031636492773,2.2120152777690345,0.0009783730371362,0.0004931123415185,1154.410310742358,nomig,simple,linkedancestor,5000,5
-417.7438433091375,1.0651740254332065,1.033384986676614,2.127936996310441,2.8045199973853798e-05,0.0,1173.322942040534,nomig,simple,linkedancestor,5000,5
-368.63822349560985,1.0769465376213851,1.0770034805391415,2.222771901868944,0.0,0.0,1142.3724846708624,nomig,simple,linkedancestor,5000,5
-409.06053678750857,0.996074578628798,1.0416636277973983,2.066304093311292,0.0017450686639063,0.0,1202.820168310531,nomig,simple,linkedancestor,5000,5
-406.10437202572143,1.00849805482483,1.0133308872723743,2.030279763118544,0.0,0.0009093790553843,1213.716044227586,nomig,simple,linkedancestor,5000,5
-404.0168333856192,1.0551673647033175,1.0697725718240871,2.18742406702726,0.0,0.0006550770618412,1156.3860087781022,nomig,simple,linkedancestor,5000,5
-396.6448948236684,1.0865018921474248,1.0975733502319052,2.1911423775541405,0.0,0.0,1137.593733038628,nomig,simple,linkedancestor,5000,5
-411.2531280447339,1.043168684996024,1.0733331531538317,2.133147997241645,0.0012727143930936,0.0,1166.8703760101196,nomig,simple,linkedancestor,5000,5
-379.745736025038,1.1177964320562837,1.1151309506134273,2.2718697269264863,0.0,0.0008485591529896,1112.2548375821318,nomig,simple,linkedancestor,5000,5
-401.8174252430748,1.026885242984657,1.0672111264886066,2.151342552389558,0.0,0.0,1171.3796942068484,nomig,simple,linkedancestor,5000,5
-417.159401354989,1.0310070379650205,0.992799897996976,2.0371693392657404,0.0007017037400193,0.0016529212647043,1212.0878062731947,nomig,simple,linkedancestor,5000,5
-399.2421850049879,1.0770325667755416,1.035708366925508,2.146130949351545,0.0001802726990301,0.0004833231722933,1166.181374004292,nomig,simple,linkedancestor,5000,5
-421.9386969761729,1.0356241369649657,1.0277023344263894,2.0853183744995083,0.0007024677871453,0.0003440734728013,1191.2334124441395,nomig,simple,linkedancestor,5000,5
-395.2964784541015,1.0434680925997175,1.0798126726423691,2.109292395787324,0.0004054085349443,0.0001630099035033,1168.135372431622,nomig,simple,linkedancestor,5000,5
