,MIG12$,MIG21$,TDIV$,NANC$,V1$,V2$,MaxEstLhood,MaxObsLhood,time,genome,model,dfe,percent,replicate
0,2.048e-07,9.53217e-10,97563,97948,1.9231948,1.864619,-36366.233,-36242.519,1250,scaled,nomig,bgs,NA,83
0,9.82592e-08,5.07246e-10,97049,96340,1.9724211,2.0410062,-36378.952,-36261.361,1250,scaled,nomig,bgs,NA,84
0,6.84089e-08,1.31879e-10,95394,95852,1.9357834,1.9809029,-36435.432,-36315.863,1250,scaled,nomig,bgs,NA,85
0,7.98064e-08,1.74052e-10,95894,110748,1.614078,1.7157036,-36345.457,-36225.316,1250,scaled,nomig,bgs,NA,86
0,1.22964e-07,1.69687e-09,96952,99906,1.9449336,1.8645068,-36581.81,-36471.64,1250,scaled,nomig,bgs,NA,87
0,9.52832e-09,9.75994e-06,36326,849600,0.0985251,0.0848369,-37141.742,-36268.582,1250,scaled,nomig,bgs,NA,88
0,1.54382e-07,1.58127e-09,96876,95567,1.9023997,2.0689613,-36391.095,-36273.217,1250,scaled,nomig,bgs,NA,89
0,1.6622e-07,1.67125e-09,97551,94891,2.0481821,1.8803539,-36405.395,-36289.73,1250,scaled,nomig,bgs,NA,90
0,4.31989e-07,1.51528e-07,109263,53812,3.5517698,3.5758633,-36470.122,-36348.428,1250,scaled,nomig,bgs,NA,91
0,1.47224e-07,2.40256e-09,95092,96533,1.9693265,1.9542619,-36542.107,-36429.963,1250,scaled,nomig,bgs,NA,92
0,3.94967e-07,7.33816e-08,101807,66001,2.9120193,2.9081962,-36506.826,-36377.108,1250,scaled,nomig,bgs,NA,93
0,2.10926e-07,2.14573e-09,95381,91777,2.1666243,2.0078249,-36498.031,-36389.091,1250,scaled,nomig,bgs,NA,94
0,1.03839e-07,1.37955e-09,97440,90813,2.1072554,2.0839115,-36412.487,-36296.689,1250,scaled,nomig,bgs,NA,95
0,8.74576e-06,4.3154e-08,1115877,444947,0.1896083,0.3352529,-37184.848,-36420.696,1250,scaled,nomig,bgs,NA,96
0,1.86314e-07,4.25611e-09,93395,89915,2.1134552,1.9998583,-36546.946,-36428.442,1250,scaled,nomig,bgs,NA,97
0,2.63443e-08,9.49329e-06,32210,980733,0.0776491,0.0690508,-37213.201,-36390.467,1250,scaled,nomig,bgs,NA,98
0,4.34831e-07,1.13548e-07,107290,55021,3.4523285,3.4670257,-36493.801,-36368.132,1250,scaled,nomig,bgs,NA,99
0,6.58184e-07,1.66078e-08,74400,232695,0.9625773,1.2205955,-37413.521,-37261.277,1250,scaled,p1_p2,adaptiveint,10percent,0
0,1.94339e-06,9.74781e-07,108974,127892,1.6281621,2.131346,-37458.595,-37298.832,1250,scaled,p1_p2,adaptiveint,10percent,1
0,4.29408e-07,1.6091e-09,71066,251220,0.8728235,1.1061397,-37327.231,-37188.663,1250,scaled,p1_p2,adaptiveint,10percent,2
0,1.73808e-06,1.77626e-06,119955,95050,2.3024632,2.9538983,-37581.637,-37433.314,1250,scaled,p1_p2,adaptiveint,10percent,3
0,8.44623e-07,5.83264e-09,77727,244013,0.9068421,1.1266424,-37330.61,-37193.745,1250,scaled,p1_p2,adaptiveint,10percent,4
0,2.17821e-06,1.3054e-06,114187,116410,1.768455,2.3830503,-37502.559,-37341.537,1250,scaled,p1_p2,adaptiveint,10percent,5
0,1.39263e-06,7.85476e-08,85964,211920,1.0257691,1.434407,-37337.489,-37177.584,1250,scaled,p1_p2,adaptiveint,10percent,6
0,2.30896e-06,1.07368e-06,111090,128483,1.6110315,2.2690099,-37456.445,-37281.524,1250,scaled,p1_p2,adaptiveint,10percent,7
0,6.10043e-07,1.42345e-08,77327,238319,0.8836363,1.2452369,-37500.399,-37371.582,1250,scaled,p1_p2,adaptiveint,10percent,8
0,1.05554e-06,6.75162e-08,82834,212130,1.0393429,1.5266958,-37375.784,-37238.544,1250,scaled,p1_p2,adaptiveint,10percent,9
0,1.97822e-06,1.27459e-06,118973,112389,1.889086,2.5139135,-37318.138,-37148.17,1250,scaled,p1_p2,adaptiveint,10percent,10
0,1.04624e-07,4.33015e-06,110412,110017,1.9044434,1.9807415,-37486.093,-37285.559,1250,scaled,p1_p2,adaptiveint,10percent,11
0,1.74505e-06,2.00748e-06,133061,92602,2.1497009,2.8910787,-37437.627,-37267.299,1250,scaled,p1_p2,adaptiveint,10percent,12
0,1.00762e-06,3.00212e-06,127667,73191,3.00311,3.5495091,-37428.2,-37288.135,1250,scaled,p1_p2,adaptiveint,10percent,13
0,3.79041e-08,7.90493e-06,69651,527159,0.2998635,0.2885182,-37588.628,-37328.645,1250,scaled,p1_p2,adaptiveint,10percent,14
0,8.5539e-08,4.16539e-06,107557,98153,2.2951738,2.2530798,-37661.549,-37502.495,1250,scaled,p1_p2,adaptiveint,10percent,15
0,1.00824e-06,3.3016e-06,131972,73061,3.0923289,3.4395376,-37522.988,-37374.197,1250,scaled,p1_p2,adaptiveint,10percent,16
0,9.6719e-09,7.52488e-06,48967,788372,0.1729846,0.1641753,-37628.423,-37374.188,1250,scaled,p1_p2,adaptiveint,10percent,17
0,1.68852e-08,5.87325e-06,90006,203427,0.920566,0.9247949,-37558.289,-37328.828,1250,scaled,p1_p2,adaptiveint,10percent,18
0,1.48291e-06,1.7961e-07,81854,199398,1.0306337,1.4184439,-37562.289,-37415.271,1250,scaled,p1_p2,adaptiveint,10percent,19
0,2.12008e-08,5.62038e-06,86850,196086,0.9600532,0.8837726,-37612.726,-37402.425,1250,scaled,p1_p2,adaptiveint,10percent,20
0,1.38693e-06,2.37696e-06,124846,81705,2.747327,3.0893465,-37587.189,-37433.728,1250,scaled,p1_p2,adaptiveint,10percent,21
0,8.99563e-07,4.37058e-08,72220,226602,0.8837889,1.2878125,-37493.828,-37347.787,1250,scaled,p1_p2,adaptiveint,10percent,22
0,5.77885e-07,2.04447e-09,75594,246459,0.8621639,1.1612456,-37381.849,-37241.643,1250,scaled,p1_p2,adaptiveint,10percent,23
0,7.81748e-07,1.29586e-08,79802,230741,0.9497443,1.2814533,-37318.031,-37185.341,1250,scaled,p1_p2,adaptiveint,10percent,24
0,7.19307e-07,7.30144e-09,77194,251106,0.8541732,1.1539324,-37437.14,-37298.32,1250,scaled,p1_p2,adaptiveint,10percent,25
0,2.00731e-06,5.99427e-07,100772,152067,1.3997784,1.9888013,-37391.386,-37228.691,1250,scaled,p1_p2,adaptiveint,10percent,26
0,7.01243e-07,9.83165e-09,80773,218477,1.0684732,1.4037667,-37088.829,-36951.331,1250,scaled,p1_p2,adaptiveint,10percent,27
0,6.1312e-07,3.72254e-06,135433,64558,3.669467,3.7580275,-37461.121,-37311.245,1250,scaled,p1_p2,adaptiveint,10percent,28
0,5.67649e-07,7.85168e-09,76329,235119,0.9274653,1.2904596,-37350.781,-37216.409,1250,scaled,p1_p2,adaptiveint,10percent,29
0,3.67032e-08,3.8203e-06,106263,94126,2.3952377,2.4437248,-37475.582,-37304.85,1250,scaled,p1_p2,adaptiveint,10percent,30
0,1.05115e-08,5.76599e-06,89919,204879,0.8926092,0.8914758,-37491.665,-37261.236,1250,scaled,p1_p2,adaptiveint,10percent,31
0,1.5304e-06,2.38086e-06,130294,83987,2.5337174,3.1649723,-37371.297,-37216.204,1250,scaled,p1_p2,adaptiveint,10percent,32
0,3.91426e-07,4.57846e-06,134587,62203,3.8359753,3.5927183,-37398.152,-37227.201,1250,scaled,p1_p2,adaptiveint,10percent,33
0,4.54529e-07,9.51057e-10,74670,252810,0.8580795,1.0761414,-37455.947,-37328.129,1250,scaled,p1_p2,adaptiveint,10percent,34
0,1.79109e-06,1.09077e-06,103241,115202,1.8460974,2.4981314,-37414.681,-37264.772,1250,scaled,p1_p2,adaptiveint,10percent,35
0,2.07058e-06,1.85033e-06,132450,92691,2.3112358,2.9927945,-37468.409,-37305.304,1250,scaled,p1_p2,adaptiveint,10percent,36
0,5.4497e-07,4.8721e-09,70865,254432,0.8460967,1.0627602,-37406.567,-37254.166,1250,scaled,p1_p2,adaptiveint,10percent,37
0,2.02402e-06,1.81109e-06,123963,100661,2.0636119,2.7702845,-37467.49,-37306.886,1250,scaled,p1_p2,adaptiveint,10percent,38
0,1.77195e-06,6.62068e-07,98066,136392,1.5853862,2.18337,-37364.998,-37198.295,1250,scaled,p1_p2,adaptiveint,10percent,39
0,4.04779e-07,4.20107e-09,72452,250794,0.8568959,1.1330602,-37491.011,-37357.589,1250,scaled,p1_p2,adaptiveint,10percent,40
0,1.45711e-06,1.75285e-07,87059,193321,1.103054,1.4923659,-37420.471,-37276.569,1250,scaled,p1_p2,adaptiveint,10percent,41
0,9.71581e-07,1.19558e-08,77795,238589,0.8981492,1.2525606,-37237.964,-37109.595,1250,scaled,p1_p2,adaptiveint,10percent,42
0,1.46382e-06,2.36558e-06,133552,79357,2.8974983,3.3682867,-37406.611,-37250.09,1250,scaled,p1_p2,adaptiveint,10percent,43
0,8.62838e-07,1.85404e-08,80259,230982,0.9406585,1.2732562,-37363.821,-37209.456,1250,scaled,p1_p2,adaptiveint,10percent,44
0,1.75837e-06,2.21476e-06,130493,79593,2.8712109,3.3365496,-37342.585,-37196.842,1250,scaled,p1_p2,adaptiveint,10percent,45
0,2.28743e-08,4.27482e-06,109945,91965,2.5307896,2.3351792,-37535.165,-37357.279,1250,scaled,p1_p2,adaptiveint,10percent,46
0,1.00469e-06,9.2809e-09,76572,250773,0.832217,1.1571704,-37412.269,-37264.797,1250,scaled,p1_p2,adaptiveint,10percent,47
0,6.95383e-09,6.91969e-06,67352,519525,0.3085216,0.2812648,-37574.531,-37302.797,1250,scaled,p1_p2,adaptiveint,10percent,48
0,2.07476e-08,5.52896e-06,85927,205200,0.8812099,0.9013393,-37421.402,-37199.137,1250,scaled,p1_p2,adaptiveint,10percent,49
0,1.12339e-06,3.26836e-06,144457,65143,3.592412,3.6101482,-37466.907,-37316.17,1250,scaled,p1_p2,adaptiveint,10percent,50
0,3.94871e-08,3.56968e-06,105562,93845,2.3776424,2.6068283,-37473.499,-37294.433,1250,scaled,p1_p2,adaptiveint,10percent,51
0,9.71992e-06,3.06037e-07,1182768,568932,0.1819473,0.4358792,-37677.823,-37273.576,1250,scaled,p1_p2,adaptiveint,10percent,52
0,1.76862e-06,1.83712e-06,118319,94462,2.2744776,2.7759068,-37534.233,-37378.777,1250,scaled,p1_p2,adaptiveint,10percent,53
0,2.53271e-08,7.23454e-06,63830,525072,0.3015382,0.2832328,-37438.172,-37177.272,1250,scaled,p1_p2,adaptiveint,10percent,54
0,4.53674e-07,1.37764e-08,76132,236581,0.9771809,1.1627968,-37485.99,-37334.07,1250,scaled,p1_p2,adaptiveint,10percent,55
0,2.06132e-06,7.29714e-07,108590,139128,1.4786883,2.0696791,-37374.79,-37208.196,1250,scaled,p1_p2,adaptiveint,10percent,56
0,7.40455e-08,5.59487e-06,91379,182813,1.0039937,1.0468774,-37598.281,-37385.885,1250,scaled,p1_p2,adaptiveint,10percent,57
0,1.58953e-06,1.92241e-07,86649,184583,1.1898188,1.6016449,-37393.844,-37233.746,1250,scaled,p1_p2,adaptiveint,10percent,58
0,6.94326e-07,7.58942e-09,72179,252054,0.8543566,1.1164452,-37507.168,-37368.417,1250,scaled,p1_p2,adaptiveint,10percent,59
0,5.37766e-08,5.38088e-06,98265,180135,1.0341948,1.0096086,-37510.858,-37313.649,1250,scaled,p1_p2,adaptiveint,10percent,60
0,1.23223e-06,2.04175e-07,82926,186358,1.1590479,1.6154274,-37506.248,-37363.322,1250,scaled,p1_p2,adaptiveint,10percent,61
0,1.75835e-08,5.29073e-06,85734,215184,0.8528201,0.8894102,-37542.614,-37307.139,1250,scaled,p1_p2,adaptiveint,10percent,62
0,6.52922e-07,3.12413e-06,126515,74821,2.9740452,3.2263518,-37367.604,-37215.092,1250,scaled,p1_p2,adaptiveint,10percent,63
0,3.30508e-08,6.72401e-06,80417,329796,0.5264083,0.4738242,-37584.399,-37318.774,1250,scaled,p1_p2,adaptiveint,10percent,64
0,5.76457e-07,8.02756e-10,74173,241410,0.8739135,1.25516,-37247.088,-37108.913,1250,scaled,p1_p2,adaptiveint,10percent,65
0,3.61774e-07,3.85588e-06,115715,95782,2.3093969,2.1996936,-37504.998,-37326.075,1250,scaled,p1_p2,adaptiveint,10percent,66
0,2.28851e-06,1.31229e-06,113634,121210,1.6609343,2.3045639,-37619.851,-37458.032,1250,scaled,p1_p2,adaptiveint,10percent,67
0,1.45942e-06,2.13111e-07,90071,190523,1.0650106,1.5542469,-37587.41,-37440.112,1250,scaled,p1_p2,adaptiveint,10percent,68
0,1.25908e-06,2.34242e-06,139725,79656,2.8448219,3.3034387,-37419.386,-37257.76,1250,scaled,p1_p2,adaptiveint,10percent,69
0,6.9872e-07,3.11987e-06,120211,67895,3.351908,3.8206728,-37323.533,-37159.249,1250,scaled,p1_p2,adaptiveint,10percent,70
0,1.76133e-07,9.64312e-10,70856,250971,0.8810934,1.1273551,-37465.937,-37311.616,1250,scaled,p1_p2,adaptiveint,10percent,71
0,2.69378e-08,6.7403e-06,69776,352427,0.4758002,0.4282778,-37573.115,-37319.836,1250,scaled,p1_p2,adaptiveint,10percent,72
0,1.74078e-06,2.17398e-07,87432,196881,1.0622913,1.5180762,-37446.667,-37298.953,1250,scaled,p1_p2,adaptiveint,10percent,73
0,7.97661e-07,1.25141e-08,75737,239397,0.8658924,1.2405979,-37408.9,-37268.499,1250,scaled,p1_p2,adaptiveint,10percent,74
0,1.6744e-06,1.86712e-06,120008,92815,2.232661,3.0372432,-37611.811,-37451.595,1250,scaled,p1_p2,adaptiveint,10percent,75
0,1.01719e-07,4.46578e-06,106036,104062,2.095517,2.1224791,-37230.018,-37042.071,1250,scaled,p1_p2,adaptiveint,10percent,76
0,1.02761e-08,6.74028e-06,79016,342830,0.4973241,0.4830292,-37539.392,-37285.427,1250,scaled,p1_p2,adaptiveint,10percent,77
0,8.07164e-07,1.04556e-08,78946,240098,0.8771178,1.2388011,-37358.696,-37211.61,1250,scaled,p1_p2,adaptiveint,10percent,78
0,1.2486e-06,3.15096e-06,140259,68203,3.4799183,3.5429369,-37624.204,-37462.652,1250,scaled,p1_p2,adaptiveint,10percent,79
0,6.16503e-07,9.13606e-09,76599,234935,0.9514761,1.1947364,-37371.748,-37215.646,1250,scaled,p1_p2,adaptiveint,10percent,80
0,1.74252e-06,6.64035e-07,98577,134582,1.6249518,2.2193643,-37399.985,-37229.067,1250,scaled,p1_p2,adaptiveint,10percent,81
0,1.45521e-07,3.57328e-06,111708,77878,3.0172835,3.0753361,-37412.541,-37255.178,1250,scaled,p1_p2,adaptiveint,10percent,82
0,1.32866e-08,7.43507e-06,49079,898562,0.1548964,0.1409024,-37555.235,-37302.094,1250,scaled,p1_p2,adaptiveint,10percent,83
0,9.77073e-09,7.15175e-06,67733,376244,0.4479877,0.4174598,-37586.952,-37335.162,1250,scaled,p1_p2,adaptiveint,10percent,84
0,7.5116e-07,7.40467e-09,74944,241479,0.894682,1.1843969,-37384.882,-37248.511,1250,scaled,p1_p2,adaptiveint,10percent,85
0,4.29991e-07,1.04122e-08,73606,246996,0.8913791,1.1394654,-37449.834,-37301.07,1250,scaled,p1_p2,adaptiveint,10percent,86
0,1.13936e-06,2.53927e-08,80902,235610,0.9188326,1.2504737,-37333.417,-37196.027,1250,scaled,p1_p2,adaptiveint,10percent,87
0,5.60316e-07,2.8171e-06,119344,75426,3.2980713,3.2330902,-37447.485,-37282.012,1250,scaled,p1_p2,adaptiveint,10percent,88
0,1.80275e-06,2.25805e-07,91657,193099,1.0878025,1.5948334,-37566.25,-37414.125,1250,scaled,p1_p2,adaptiveint,10percent,89
0,1.8272e-06,6.95066e-07,103895,137060,1.5708761,2.0983587,-37413.005,-37257.437,1250,scaled,p1_p2,adaptiveint,10percent,90
0,4.32062e-07,1.50322e-09,78768,252403,0.8608085,1.167527,-37184.493,-37039.24,1250,scaled,p1_p2,adaptiveint,10percent,91
0,1.79117e-06,4.38727e-07,96380,154709,1.3980904,1.9184341,-37385.226,-37223.425,1250,scaled,p1_p2,adaptiveint,10percent,92
0,1.65311e-06,1.79617e-06,123122,90552,2.447135,2.9615239,-37485.939,-37338.104,1250,scaled,p1_p2,adaptiveint,10percent,93
0,4.43893e-07,6.88886e-09,74712,248222,0.9023046,1.1193781,-37447.377,-37326.347,1250,scaled,p1_p2,adaptiveint,10percent,94
0,1.02034e-06,3.75278e-08,80058,229553,0.9300565,1.2915628,-37413.232,-37260.337,1250,scaled,p1_p2,adaptiveint,10percent,95
0,1.99221e-07,3.81705e-06,110261,91276,2.3430616,2.6258101,-37472.102,-37303.635,1250,scaled,p1_p2,adaptiveint,10percent,96
0,2.26054e-06,1.40155e-06,112847,120410,1.6339672,2.2776604,-37625.723,-37458.937,1250,scaled,p1_p2,adaptiveint,10percent,97
0,1.75505e-06,1.56146e-06,113480,102885,2.0395553,2.8581169,-37521.417,-37378.211,1250,scaled,p1_p2,adaptiveint,10percent,98
0,4.74143e-07,3.97621e-09,72167,254959,0.8195123,1.1210802,-37398.163,-37259.992,1250,scaled,p1_p2,adaptiveint,10percent,99
0,1.64014e-08,4.6611e-09,537007,132701,1.9438359,1.9206881,-33108.904,-33023.459,5000,scaled,nomig,balancing,10percent,0
0,2.29528e-08,3.23608e-08,586532,73867,3.4252673,3.3032329,-33054.136,-32968.64,5000,scaled,nomig,balancing,10percent,1
0,3.38153e-08,1.53392e-08,518512,123612,1.9699012,2.0172674,-33085.039,-33013.741,5000,scaled,nomig,balancing,10percent,2
0,2.14073e-08,9.872e-09,547101,128112,2.0640668,1.9097914,-33142.3,-33059.209,5000,scaled,nomig,balancing,10percent,3
0,9.27677e-09,2.92712e-08,526448,75037,3.3191705,3.3959204,-33015.61,-32932.058,5000,scaled,nomig,balancing,10percent,4
0,2.6357e-08,3.50934e-08,560479,72965,3.4367561,3.3784917,-33054.041,-32970.799,5000,scaled,nomig,balancing,10percent,5
0,2.0713e-08,2.36037e-08,583221,75017,3.4103384,3.3191439,-33016.796,-32941.317,5000,scaled,nomig,balancing,10percent,6
0,1.59772e-08,3.43569e-08,589654,71018,3.4315722,3.4764002,-33003.954,-32926.82,5000,scaled,nomig,balancing,10percent,7
0,2.27748e-08,2.20061e-08,562665,95793,2.6004418,2.5166243,-33012.447,-32933.68,5000,scaled,nomig,balancing,10percent,8
0,2.72581e-08,1.63588e-08,541170,111667,2.3281181,2.2121994,-33032.123,-32957.141,5000,scaled,nomig,balancing,10percent,9
0,2.20862e-08,1.32556e-09,525580,190692,1.2779496,1.2380394,-33039.372,-32969.184,5000,scaled,nomig,balancing,10percent,10
0,7.50791e-09,8.70245e-12,508695,238198,1.0129047,1.0271199,-33030.578,-32970.529,5000,scaled,nomig,balancing,10percent,11
0,3.07818e-08,4.01791e-09,549456,160431,1.5476288,1.5372318,-32964.46,-32886.135,5000,scaled,nomig,balancing,10percent,12
0,2.15991e-08,1.83583e-08,563637,93646,2.6241931,2.6567874,-32998.726,-32927.078,5000,scaled,nomig,balancing,10percent,13
0,1.77897e-08,4.04126e-09,530888,131004,1.8926695,1.9285757,-32975.41,-32907.611,5000,scaled,nomig,balancing,10percent,14
0,2.13489e-08,2.54665e-08,564060,80671,3.1564535,3.1089528,-32941.311,-32865.498,5000,scaled,nomig,balancing,10percent,15
0,2.2772e-08,1.98895e-09,528871,182824,1.3378902,1.3758323,-33074.773,-32998.326,5000,scaled,nomig,balancing,10percent,16
0,2.01219e-08,3.80244e-08,582927,68910,3.72091,3.4923048,-33012.458,-32930.118,5000,scaled,nomig,balancing,10percent,17
0,1.59176e-08,3.45472e-08,544273,85086,3.0062078,2.8268326,-33089.132,-32993.882,5000,scaled,nomig,balancing,10percent,18
0,2.04964e-08,4.66729e-10,489606,229342,1.070121,1.0518642,-33095.944,-33031.528,5000,scaled,nomig,balancing,10percent,19
0,1.37871e-08,1.96051e-09,525644,152492,1.6044566,1.6730684,-33022.385,-32948.509,5000,scaled,nomig,balancing,10percent,20
0,1.57318e-08,3.07595e-08,607264,71244,3.5282469,3.5521754,-33090.074,-33010.413,5000,scaled,nomig,balancing,10percent,21
0,1.23479e-08,1.8502e-09,509132,162883,1.4994884,1.5098468,-32967.67,-32897.233,5000,scaled,nomig,balancing,10percent,22
0,8.68493e-09,2.54884e-08,577569,76634,3.3577542,3.1212983,-32977.4,-32900.416,5000,scaled,nomig,balancing,10percent,23
0,1.20999e-08,3.44991e-08,565142,71163,3.560191,3.5514272,-33036.264,-32949.171,5000,scaled,nomig,balancing,10percent,24
0,2.5534e-08,1.44212e-08,542284,107382,2.3191261,2.2646262,-33075.695,-32992.409,5000,scaled,nomig,balancing,10percent,25
0,2.0767e-08,1.29893e-08,542171,84008,3.0200296,2.9293296,-32973.659,-32902.126,5000,scaled,nomig,balancing,10percent,26
0,2.28407e-08,2.64745e-08,577674,77100,3.4202309,3.1255788,-33094.831,-33005.522,5000,scaled,nomig,balancing,10percent,27
0,2.95321e-09,2.89068e-08,544877,76956,3.2112203,3.1448743,-33004.783,-32929.318,5000,scaled,nomig,balancing,10percent,28
0,1.97747e-08,1.46271e-08,591315,82379,3.0771465,3.1064847,-32943.585,-32865.295,5000,scaled,nomig,balancing,10percent,29
0,8.35627e-09,4.29124e-08,576763,63654,4.0017862,3.9137355,-33104.648,-33021.995,5000,scaled,nomig,balancing,10percent,30
0,2.95572e-08,1.87305e-08,555577,111926,2.1998023,2.1873625,-33100.367,-33020.354,5000,scaled,nomig,balancing,10percent,31
0,8.41462e-09,1.03732e-10,493768,236091,1.0282926,1.00943,-33054.686,-32995.975,5000,scaled,nomig,balancing,10percent,32
0,1.26814e-08,3.70461e-08,584590,61186,4.1237487,3.8206037,-33058.438,-32968.437,5000,scaled,nomig,balancing,10percent,33
0,2.77263e-08,1.2892e-08,547651,132923,1.7953843,1.8620243,-33079.756,-32996.458,5000,scaled,nomig,balancing,10percent,34
0,2.04582e-08,2.52163e-08,569073,75853,3.3476483,3.4198225,-33002.071,-32923.718,5000,scaled,nomig,balancing,10percent,35
0,1.04049e-08,3.31579e-11,484751,263792,0.9283231,0.9275821,-33010.311,-32946.675,5000,scaled,nomig,balancing,10percent,36
0,1.53922e-08,1.63329e-08,539975,75669,3.2834203,3.4275779,-33066.267,-32993.205,5000,scaled,nomig,balancing,10percent,37
0,1.00376e-08,1.10866e-10,495675,255298,0.9237056,0.9716617,-32953.536,-32895.859,5000,scaled,nomig,balancing,10percent,38
0,1.83423e-08,2.72712e-08,562552,82208,2.9196326,3.0638118,-32964.505,-32892.656,5000,scaled,nomig,balancing,10percent,39
0,1.54535e-08,2.91591e-08,549306,83227,2.9655597,2.9686473,-33129.267,-33044.318,5000,scaled,nomig,balancing,10percent,40
0,1.79167e-08,2.32736e-08,571820,79724,3.2723005,3.0429332,-33022.742,-32947.318,5000,scaled,nomig,balancing,10percent,41
0,1.43808e-08,7.36038e-11,473620,269337,0.8748952,0.8850818,-33073.972,-33002.624,5000,scaled,nomig,balancing,10percent,42
0,3.83668e-08,1.60094e-08,529876,141760,1.6914511,1.8015347,-33089.663,-33004.857,5000,scaled,nomig,balancing,10percent,43
0,5.77833e-09,3.13168e-11,487098,270057,0.9064053,0.890956,-33086.634,-33017.262,5000,scaled,nomig,balancing,10percent,44
0,1.60694e-08,7.12296e-10,522329,197417,1.2427051,1.2591344,-33028.818,-32955.912,5000,scaled,nomig,balancing,10percent,45
0,3.39866e-08,2.46123e-08,580133,101459,2.415996,2.4334477,-32988.964,-32911.679,5000,scaled,nomig,balancing,10percent,46
0,1.70779e-08,1.03838e-08,582283,95627,2.5754157,2.6735975,-33114.684,-33038.201,5000,scaled,nomig,balancing,10percent,47
0,1.5558e-08,5.63028e-10,494016,213685,1.1579559,1.1765358,-33080.745,-33009.838,5000,scaled,nomig,balancing,10percent,48
0,1.41999e-08,2.69126e-08,564875,77847,3.1632621,3.310058,-32989.124,-32916.915,5000,scaled,nomig,balancing,10percent,49
0,2.24771e-08,2.97061e-08,563780,76237,3.3048577,3.3221197,-33116.232,-33027.559,5000,scaled,nomig,balancing,10percent,50
0,2.55926e-08,2.4512e-08,554124,84396,2.9375117,3.0281816,-32969.654,-32898.204,5000,scaled,nomig,balancing,10percent,51
0,2.78006e-08,1.34933e-08,581622,94742,2.7948694,2.5907379,-33057.529,-32983.977,5000,scaled,nomig,balancing,10percent,52
0,2.52588e-08,5.44015e-09,537172,135843,1.8349562,1.7790171,-32920.269,-32844.215,5000,scaled,nomig,balancing,10percent,53
0,3.5827e-08,2.19783e-08,532254,116502,2.0473691,2.0971784,-32966.967,-32887.001,5000,scaled,nomig,balancing,10percent,54
0,1.72756e-08,3.40133e-08,547336,86823,2.9100121,2.7891955,-33066.438,-32987.849,5000,scaled,nomig,balancing,10percent,55
0,1.37039e-08,2.41429e-08,567990,84694,2.915748,2.978829,-32990.019,-32911.496,5000,scaled,nomig,balancing,10percent,56
0,1.86645e-08,3.47286e-08,559526,76981,3.071479,3.2115804,-32975.246,-32893.914,5000,scaled,nomig,balancing,10percent,57
0,9.16979e-10,8.40416e-12,488357,258415,0.9347877,0.9585669,-32989.953,-32920.969,5000,scaled,nomig,balancing,10percent,58
0,1.51572e-08,3.35433e-08,573350,78102,3.3192197,3.1156052,-33078.967,-32988.256,5000,scaled,nomig,balancing,10percent,59
0,1.56656e-08,5.11637e-09,559634,143402,1.7656763,1.748343,-33040.708,-32964.825,5000,scaled,nomig,balancing,10percent,60
0,1.87748e-08,8.5932e-09,548600,120882,2.0403497,2.0975813,-33108.129,-33025.876,5000,scaled,nomig,balancing,10percent,61
0,1.76416e-08,2.21532e-08,557357,80420,3.1485279,3.0720858,-33049.627,-32966.244,5000,scaled,nomig,balancing,10percent,62
0,5.05063e-09,5.5899e-11,504319,235484,1.057931,1.0666333,-33011.266,-32945.733,5000,scaled,nomig,balancing,10percent,63
0,2.7622e-08,2.48066e-08,571534,81840,2.9875429,3.074933,-33013.808,-32929.328,5000,scaled,nomig,balancing,10percent,64
0,3.12864e-08,3.51067e-09,521694,154030,1.5740853,1.6526205,-33065.94,-32991.468,5000,scaled,nomig,balancing,10percent,65
0,1.68338e-08,5.65561e-09,511211,148538,1.6449505,1.6759667,-32964.906,-32892.532,5000,scaled,nomig,balancing,10percent,66
