,TDIV$,NANC$,V1$,V2$,MaxEstLhood,MaxObsLhood,time,genome,model,dfe,percent,replicate
0,326916,81873,1.9907524,2.0416419,-34061.7,-33961.752,5000,scaled,nomig,linkedp1,15percent,60
0,348218,51117,3.3077275,3.2548866,-34138.336,-34044.643,5000,scaled,nomig,linkedp1,15percent,61
0,361938,42485,3.9102383,3.9465341,-34068.289,-33964.491,5000,scaled,nomig,linkedp1,15percent,62
0,334483,88342,1.862536,1.9244009,-34128.069,-34031.661,5000,scaled,nomig,linkedp1,15percent,63
0,327519,92369,1.7878813,1.8358776,-34272.368,-34185.002,5000,scaled,nomig,linkedp1,15percent,64
0,356469,57036,2.9119793,2.943699,-34207.954,-34113.533,5000,scaled,nomig,linkedp1,15percent,65
0,315259,115987,1.3334472,1.400067,-34173.686,-34067.909,5000,scaled,nomig,linkedp1,15percent,66
0,351301,65613,2.524117,2.5664004,-34147.806,-34053.885,5000,scaled,nomig,linkedp1,15percent,67
0,360689,54118,3.0889252,3.0367202,-34080.387,-33987.553,5000,scaled,nomig,linkedp1,15percent,68
0,341684,82722,2.0133785,2.0064541,-34196.609,-34116.364,5000,scaled,nomig,linkedp1,15percent,69
0,342636,100733,1.6165919,1.6503419,-34125.454,-34025.618,5000,scaled,nomig,linkedp1,15percent,70
0,330934,107835,1.51399,1.5099292,-34096.46,-33999.897,5000,scaled,nomig,linkedp1,15percent,71
0,334936,89776,1.8251623,1.8032147,-34194.522,-34109.777,5000,scaled,nomig,linkedp1,15percent,72
0,336265,89800,1.846544,1.8655722,-34250.111,-34160.243,5000,scaled,nomig,linkedp1,15percent,73
0,335219,84886,1.9371634,1.9183372,-34232.186,-34150.884,5000,scaled,nomig,linkedp1,15percent,74
0,363593,55143,2.9701759,3.0471469,-34141.428,-34021.477,5000,scaled,nomig,linkedp1,15percent,75
0,335442,83189,1.9185829,2.0101765,-34092.377,-34000.738,5000,scaled,nomig,linkedp1,15percent,76
0,338186,92251,1.7356491,1.8111694,-34145.896,-34058.27,5000,scaled,nomig,linkedp1,15percent,77
0,340636,86660,1.8807711,1.8940213,-34108.087,-34008.466,5000,scaled,nomig,linkedp1,15percent,78
0,329997,104992,1.6137474,1.4955602,-34129.213,-34033.772,5000,scaled,nomig,linkedp1,15percent,79
0,365450,54980,3.0476865,3.0695728,-34095.991,-33989.338,5000,scaled,nomig,linkedp1,15percent,80
0,330674,84828,1.9462536,1.9230725,-34094.713,-33986.132,5000,scaled,nomig,linkedp1,15percent,81
0,318431,111582,1.4217559,1.4573464,-34202.89,-34111.16,5000,scaled,nomig,linkedp1,15percent,82
0,330195,97599,1.6416378,1.7031889,-34193.135,-34109.487,5000,scaled,nomig,linkedp1,15percent,83
0,338471,85151,1.9111317,1.9440078,-34211.152,-34127.534,5000,scaled,nomig,linkedp1,15percent,84
0,327642,88885,1.8559579,1.8257483,-34198.326,-34110.462,5000,scaled,nomig,linkedp1,15percent,85
0,333058,82961,1.9290254,2.0164966,-34120.042,-34026.869,5000,scaled,nomig,linkedp1,15percent,86
0,319707,125307,1.2678332,1.3075256,-34166.194,-34056.969,5000,scaled,nomig,linkedp1,15percent,87
0,364063,51242,3.2012756,3.2905357,-34092.333,-33991.314,5000,scaled,nomig,linkedp1,15percent,88
0,373089,47562,3.5410857,3.5514557,-34140.272,-34020.968,5000,scaled,nomig,linkedp1,15percent,89
0,345584,73925,2.2069245,2.2332296,-34030.691,-33930.331,5000,scaled,nomig,linkedp1,15percent,90
0,327263,103467,1.5636427,1.6441794,-34193.561,-34102.606,5000,scaled,nomig,linkedp1,15percent,91
0,342487,97593,1.6665756,1.6893481,-34077.291,-33976.748,5000,scaled,nomig,linkedp1,15percent,92
0,338118,85412,1.8748522,1.9778841,-34265.1,-34176.037,5000,scaled,nomig,linkedp1,15percent,93
0,338789,82515,2.0069107,1.999693,-34130.768,-34051.192,5000,scaled,nomig,linkedp1,15percent,94
0,326082,117303,1.35654,1.393861,-34158.281,-34059.405,5000,scaled,nomig,linkedp1,15percent,95
0,351912,64953,2.4915194,2.5816544,-34131.6,-34034.047,5000,scaled,nomig,linkedp1,15percent,96
0,340772,87968,1.7898644,1.9300554,-34130.81,-34050.995,5000,scaled,nomig,linkedp1,15percent,97
0,345913,83342,1.9961384,2.0151114,-34225.398,-34138.466,5000,scaled,nomig,linkedp1,15percent,98
0,323807,108422,1.4777829,1.5276931,-34102.347,-34009.014,5000,scaled,nomig,linkedp1,15percent,99
0,94608,101287,1.9126901,1.9303262,-36367.57,-36258.041,1250,scaled,nomig,linkedancestor,5percent,0
0,95030,100811,1.9490845,1.9322352,-36291.367,-36182.779,1250,scaled,nomig,linkedancestor,5percent,1
0,96159,100032,1.8914191,1.9720769,-36323.556,-36205.118,1250,scaled,nomig,linkedancestor,5percent,2
0,96222,102451,1.7990486,1.9166926,-36504.796,-36399.955,1250,scaled,nomig,linkedancestor,5percent,3
0,93996,102647,1.8306288,1.8595029,-36545.298,-36427.035,1250,scaled,nomig,linkedancestor,5percent,4
0,97331,97470,1.9927509,1.9451477,-36265.067,-36151.883,1250,scaled,nomig,linkedancestor,5percent,5
0,97217,105073,1.8657515,1.7375147,-36464.372,-36348.715,1250,scaled,nomig,linkedancestor,5percent,6
0,96305,96622,2.0105221,2.0289002,-36347.173,-36239.817,1250,scaled,nomig,linkedancestor,5percent,7
0,93251,104691,1.7981761,1.8000925,-36414.971,-36290.767,1250,scaled,nomig,linkedancestor,5percent,8
0,98388,97545,1.9892642,1.9649756,-36351.353,-36239.466,1250,scaled,nomig,linkedancestor,5percent,9
0,92755,103942,1.9066334,1.8342624,-36406.459,-36313.718,1250,scaled,nomig,linkedancestor,5percent,10
0,89692,104674,1.7681191,1.8204813,-36523.356,-36404.995,1250,scaled,nomig,linkedancestor,5percent,11
0,93511,105793,1.7727479,1.798879,-36496.631,-36382.046,1250,scaled,nomig,linkedancestor,5percent,12
0,94020,102254,1.8664517,1.8533304,-36404.102,-36286.616,1250,scaled,nomig,linkedancestor,5percent,13
0,95218,102471,1.912212,1.8080113,-36478.062,-36360.884,1250,scaled,nomig,linkedancestor,5percent,14
0,93753,100994,1.9221379,1.870882,-36389.61,-36265.435,1250,scaled,nomig,linkedancestor,5percent,15
0,96100,101928,1.9294687,1.8807363,-36392.826,-36270.486,1250,scaled,nomig,linkedancestor,5percent,16
0,93613,102461,1.9070166,1.8568601,-36362.262,-36240.514,1250,scaled,nomig,linkedancestor,5percent,17
0,96072,104382,1.7674256,1.819417,-36455.103,-36342.38,1250,scaled,nomig,linkedancestor,5percent,18
0,93661,102895,1.8102451,1.819294,-36467.381,-36356.017,1250,scaled,nomig,linkedancestor,5percent,19
0,93227,102291,1.9329829,1.8560483,-36433.693,-36323.323,1250,scaled,nomig,linkedancestor,5percent,20
0,95701,104938,1.830706,1.7954549,-36544.868,-36430.693,1250,scaled,nomig,linkedancestor,5percent,21
0,94251,101397,1.9127599,1.9576207,-36391.194,-36284.693,1250,scaled,nomig,linkedancestor,5percent,22
0,94767,95822,1.9540551,2.1133003,-36274.193,-36159.716,1250,scaled,nomig,linkedancestor,5percent,23
0,93415,102923,1.8739261,1.8318287,-36421.112,-36302.575,1250,scaled,nomig,linkedancestor,5percent,24
0,93801,103439,1.8465031,1.8915757,-36388.358,-36264.894,1250,scaled,nomig,linkedancestor,5percent,25
0,94589,104224,1.8284171,1.8144175,-36483.768,-36376.522,1250,scaled,nomig,linkedancestor,5percent,26
0,94704,105712,1.8073059,1.7686662,-36622.29,-36514.168,1250,scaled,nomig,linkedancestor,5percent,27
0,93102,105450,1.7859274,1.7935258,-36450.831,-36338.799,1250,scaled,nomig,linkedancestor,5percent,28
0,94327,95492,2.0360997,2.0785187,-36301.253,-36184.666,1250,scaled,nomig,linkedancestor,5percent,29
0,93614,101649,1.9127481,1.8494971,-36428.872,-36306.06,1250,scaled,nomig,linkedancestor,5percent,30
0,97786,97875,1.9114492,1.9850022,-36236.342,-36132.496,1250,scaled,nomig,linkedancestor,5percent,31
0,94548,102999,1.822724,1.8971947,-36384.181,-36278.288,1250,scaled,nomig,linkedancestor,5percent,32
0,94267,102398,1.8347756,1.8419151,-36518.661,-36397.671,1250,scaled,nomig,linkedancestor,5percent,33
0,93445,101698,1.8878298,1.8848677,-36405.815,-36297.993,1250,scaled,nomig,linkedancestor,5percent,34
0,95318,106536,1.7844007,1.7804221,-36557.209,-36461.068,1250,scaled,nomig,linkedancestor,5percent,35
0,95886,101399,1.876284,1.892875,-36444.893,-36338.732,1250,scaled,nomig,linkedancestor,5percent,36
0,93157,106692,1.7168726,1.7889479,-36569.566,-36462.533,1250,scaled,nomig,linkedancestor,5percent,37
0,94052,101239,1.8854713,1.9603083,-36347.909,-36241.463,1250,scaled,nomig,linkedancestor,5percent,38
0,93823,102805,1.8619636,1.814623,-36474.09,-36360.055,1250,scaled,nomig,linkedancestor,5percent,39
0,96672,103112,1.780121,1.9550501,-36476.901,-36351.76,1250,scaled,nomig,linkedancestor,5percent,40
0,94984,105461,1.8107823,1.7509424,-36523.2,-36428.69,1250,scaled,nomig,linkedancestor,5percent,41
0,95238,101115,1.8945599,1.8737865,-36357.861,-36249.359,1250,scaled,nomig,linkedancestor,5percent,42
0,96730,101366,1.9041935,1.8780754,-36395.744,-36277.765,1250,scaled,nomig,linkedancestor,5percent,43
0,94496,105274,1.8093234,1.8459993,-36508.866,-36396.48,1250,scaled,nomig,linkedancestor,5percent,44
0,95836,98906,1.9153887,1.9385557,-36447.986,-36323.556,1250,scaled,nomig,linkedancestor,5percent,45
0,93105,104391,1.8013629,1.7725936,-36541.866,-36425.146,1250,scaled,nomig,linkedancestor,5percent,46
0,93476,102329,1.8079453,1.8699977,-36426.249,-36322.998,1250,scaled,nomig,linkedancestor,5percent,47
0,93735,107631,1.74127,1.7695532,-36598.172,-36487.371,1250,scaled,nomig,linkedancestor,5percent,48
0,93523,105530,1.8725131,1.7787749,-36453.907,-36333.909,1250,scaled,nomig,linkedancestor,5percent,49
0,92843,107276,1.8213828,1.7467218,-36506.599,-36399.468,1250,scaled,nomig,linkedancestor,5percent,50
0,95673,95906,2.0835282,2.0071582,-36281.402,-36175.03,1250,scaled,nomig,linkedancestor,5percent,51
0,94821,103671,1.8352357,1.8764716,-36368.337,-36240.323,1250,scaled,nomig,linkedancestor,5percent,52
0,94643,102208,1.8832747,1.8622246,-36476.324,-36361.469,1250,scaled,nomig,linkedancestor,5percent,53
0,93667,108463,1.7766647,1.7286868,-36583.842,-36467.002,1250,scaled,nomig,linkedancestor,5percent,54
0,95569,103257,1.8080598,1.8830921,-36532.311,-36424.89,1250,scaled,nomig,linkedancestor,5percent,55
0,92359,104238,1.8969279,1.7598081,-36408.023,-36299.666,1250,scaled,nomig,linkedancestor,5percent,56
0,97715,101656,1.8570567,1.888161,-36366.002,-36253.328,1250,scaled,nomig,linkedancestor,5percent,57
0,93899,101977,1.9037719,1.903794,-36414.339,-36300.623,1250,scaled,nomig,linkedancestor,5percent,58
0,94599,101239,1.8464072,1.8924667,-36292.814,-36172.864,1250,scaled,nomig,linkedancestor,5percent,59
0,93283,103287,1.8456053,1.8873946,-36410.687,-36313.834,1250,scaled,nomig,linkedancestor,5percent,60
0,93867,103590,1.8277261,1.8511027,-36446.071,-36331.781,1250,scaled,nomig,linkedancestor,5percent,61
0,93986,102445,1.8070189,1.8326943,-36532.633,-36407.143,1250,scaled,nomig,linkedancestor,5percent,62
0,94384,101888,1.8699098,1.9066023,-36347.816,-36250.042,1250,scaled,nomig,linkedancestor,5percent,63
0,95756,101312,1.8297882,1.9108255,-36385.38,-36275.173,1250,scaled,nomig,linkedancestor,5percent,64
0,94581,106126,1.8205818,1.7216699,-36470.587,-36357.355,1250,scaled,nomig,linkedancestor,5percent,65
0,89835,104459,1.7953423,1.8153356,-36511.896,-36392.236,1250,scaled,nomig,linkedancestor,5percent,66
0,95314,102811,1.854527,1.83715,-36607.542,-36498.983,1250,scaled,nomig,linkedancestor,5percent,67
0,93631,102432,1.8423783,1.8381824,-36490.56,-36380.859,1250,scaled,nomig,linkedancestor,5percent,68
0,93875,107732,1.7005639,1.8068919,-36563.882,-36436.01,1250,scaled,nomig,linkedancestor,5percent,69
0,96492,100811,1.8712614,1.8808409,-36386.173,-36264.575,1250,scaled,nomig,linkedancestor,5percent,70
0,94287,103159,1.8382491,1.8949098,-36379.037,-36262.983,1250,scaled,nomig,linkedancestor,5percent,71
0,92090,109639,1.7063143,1.7206363,-36582.709,-36465.43,1250,scaled,nomig,linkedancestor,5percent,72
0,96631,100763,1.8784807,1.9459927,-36411.689,-36316.435,1250,scaled,nomig,linkedancestor,5percent,73
0,95404,101013,1.8483379,1.9145387,-36366.925,-36246.407,1250,scaled,nomig,linkedancestor,5percent,74
0,94199,103970,1.8600052,1.7682955,-36504.737,-36392.187,1250,scaled,nomig,linkedancestor,5percent,75
0,97554,99779,1.9116387,1.9178262,-36357.149,-36249.005,1250,scaled,nomig,linkedancestor,5percent,76
0,95330,101425,1.8936118,1.8667559,-36400.248,-36285.757,1250,scaled,nomig,linkedancestor,5percent,77
0,95452,104005,1.8505613,1.8308753,-36440.481,-36331.79,1250,scaled,nomig,linkedancestor,5percent,78
0,92666,105069,1.7402645,1.7426565,-36597.03,-36480.869,1250,scaled,nomig,linkedancestor,5percent,79
0,94989,103195,1.8629718,1.8387044,-36413.492,-36289.564,1250,scaled,nomig,linkedancestor,5percent,80
0,95688,102087,1.8810325,1.8542352,-36530.016,-36422.273,1250,scaled,nomig,linkedancestor,5percent,81
0,95591,102859,1.8790337,1.9398373,-36412.213,-36309.042,1250,scaled,nomig,linkedancestor,5percent,82
0,91964,109879,1.7362071,1.6647495,-36620.903,-36496.481,1250,scaled,nomig,linkedancestor,5percent,83
0,98314,100450,1.9113109,1.8925945,-36219.015,-36099.944,1250,scaled,nomig,linkedancestor,5percent,84
0,95593,106779,1.7476271,1.7624624,-36579.057,-36469.932,1250,scaled,nomig,linkedancestor,5percent,85
0,94881,99796,1.9015555,1.9324125,-36398.356,-36287.832,1250,scaled,nomig,linkedancestor,5percent,86
0,95827,102931,1.8892149,1.8620906,-36330.689,-36207.432,1250,scaled,nomig,linkedancestor,5percent,87
0,93729,105786,1.788567,1.814118,-36484.182,-36377.129,1250,scaled,nomig,linkedancestor,5percent,88
0,92598,101988,1.8853728,1.9171852,-36405.248,-36293.079,1250,scaled,nomig,linkedancestor,5percent,89
0,92907,104323,1.819992,1.7856897,-36597.228,-36490.482,1250,scaled,nomig,linkedancestor,5percent,90
0,94508,105469,1.7929537,1.8059664,-36577.466,-36469.942,1250,scaled,nomig,linkedancestor,5percent,91
0,95154,104051,1.8290327,1.8529365,-36505.433,-36394.099,1250,scaled,nomig,linkedancestor,5percent,92
0,92506,102969,1.7742515,1.8230655,-36591.433,-36479.076,1250,scaled,nomig,linkedancestor,5percent,93
0,94289,101660,1.9212705,1.8364693,-36446.342,-36339.46,1250,scaled,nomig,linkedancestor,5percent,94
0,95635,101896,1.8280858,1.9313609,-36365.139,-36255.212,1250,scaled,nomig,linkedancestor,5percent,95
0,96782,95294,2.0092587,2.0364416,-36278.432,-36153.324,1250,scaled,nomig,linkedancestor,5percent,96
0,95631,96129,2.070912,1.9604762,-36292.594,-36183.971,1250,scaled,nomig,linkedancestor,5percent,97
0,92236,106922,1.7609161,1.7782463,-36569.259,-36464.53,1250,scaled,nomig,linkedancestor,5percent,98
0,94538,103424,1.9075694,1.7972065,-36485.974,-36362.077,1250,scaled,nomig,linkedancestor,5percent,99
0,1004095,61021,2.3851748,2.4616926,-30308.782,-30240.326,20000,scaled,nomig,bgs,NA,0
0,1031249,37603,3.8456457,3.9533526,-30250.034,-30176.892,20000,scaled,nomig,bgs,NA,1
0,982069,69465,2.1355917,2.1186118,-30347.953,-30284.157,20000,scaled,nomig,bgs,NA,2
0,998596,64896,2.2632558,2.2825907,-30372.594,-30314.758,20000,scaled,nomig,bgs,NA,3
0,906101,155048,0.9429782,0.9435798,-30385.507,-30330.197,20000,scaled,nomig,bgs,NA,4
0,1008632,58759,2.411893,2.5498561,-30278.959,-30211.953,20000,scaled,nomig,bgs,NA,5
0,1030141,50554,2.9201254,2.8804081,-30342.481,-30295.141,20000,scaled,nomig,bgs,NA,6
0,1031341,37158,3.9717021,3.8971332,-30334.618,-30278.899,20000,scaled,nomig,bgs,NA,7
0,1000877,72416,2.0098478,2.0107864,-30283.306,-30222.659,20000,scaled,nomig,bgs,NA,8
0,961178,96299,1.5444742,1.5535795,-30451.886,-30394.146,20000,scaled,nomig,bgs,NA,9
0,1033375,31459,4.587006,4.5719782,-30266.904,-30207.048,20000,scaled,nomig,bgs,NA,10
0,1041355,32992,4.328287,4.5161568,-30310.437,-30250.365,20000,scaled,nomig,bgs,NA,11
0,1033594,50912,2.8542735,2.8463157,-30246.841,-30177.071,20000,scaled,nomig,bgs,NA,12
0,840945,240582,0.6120895,0.5961644,-30315.235,-30248.406,20000,scaled,nomig,bgs,NA,13
0,1017504,52410,2.7578421,2.8627646,-30297.431,-30221.476,20000,scaled,nomig,bgs,NA,14
0,895937,179325,0.8159629,0.8192147,-30274.689,-30199.505,20000,scaled,nomig,bgs,NA,15
0,1039211,45457,3.2357379,3.2158374,-30236.071,-30182.009,20000,scaled,nomig,bgs,NA,16
0,972085,99467,1.4726355,1.4551233,-30298.963,-30231.269,20000,scaled,nomig,bgs,NA,17
0,1037756,39176,3.7077873,3.6854403,-30299.858,-30242.92,20000,scaled,nomig,bgs,NA,18
0,984970,72340,2.0211178,2.0161056,-30344.479,-30281.267,20000,scaled,nomig,bgs,NA,19
0,1023935,40608,3.6865757,3.6298102,-30435.531,-30387.731,20000,scaled,nomig,bgs,NA,20
0,1032238,34224,4.323747,4.3101191,-30303.642,-30232.817,20000,scaled,nomig,bgs,NA,21
0,983229,73491,1.9583367,2.0099136,-30301.557,-30232.608,20000,scaled,nomig,bgs,NA,22
0,995318,64781,2.239231,2.2624682,-30315.516,-30251.351,20000,scaled,nomig,bgs,NA,23
0,1037508,57447,2.4878537,2.5221105,-30227.886,-30170.018,20000,scaled,nomig,bgs,NA,24
0,1039041,35444,4.117355,4.0456694,-30224.832,-30155.496,20000,scaled,nomig,bgs,NA,25
0,1048412,35050,4.2386544,4.0794571,-30275.618,-30214.882,20000,scaled,nomig,bgs,NA,26
0,996870,82492,1.7215289,1.7720824,-30192.479,-30122.66,20000,scaled,nomig,bgs,NA,27
0,945511,133487,1.0845481,1.1020639,-30275.045,-30209.259,20000,scaled,nomig,bgs,NA,28
0,1025217,42033,3.443912,3.5336729,-30318.979,-30254.11,20000,scaled,nomig,bgs,NA,29
0,1002861,49123,2.9677474,3.0262999,-30338.703,-30272.041,20000,scaled,nomig,bgs,NA,30
0,970431,104680,1.4172079,1.3805027,-30257.137,-30184.722,20000,scaled,nomig,bgs,NA,31
0,1038522,37725,3.7889626,3.8238663,-30245.147,-30183.141,20000,scaled,nomig,bgs,NA,32
0,1010451,43184,3.4161577,3.3912556,-30333.568,-30262.459,20000,scaled,nomig,bgs,NA,33
0,1012195,45277,3.2504717,3.2567771,-30336.108,-30277.392,20000,scaled,nomig,bgs,NA,34
0,855901,220569,0.6655103,0.6633352,-30358.337,-30294.389,20000,scaled,nomig,bgs,NA,35
0,858944,218259,0.6655867,0.6699273,-30294.796,-30221.897,20000,scaled,nomig,bgs,NA,36
0,1026112,40426,3.6627593,3.60838,-30310.922,-30241.227,20000,scaled,nomig,bgs,NA,37
0,1038176,34075,4.1716385,4.4119845,-30336.085,-30273.828,20000,scaled,nomig,bgs,NA,38
0,1009324,52359,2.8513152,2.759528,-30316.166,-30247.16,20000,scaled,nomig,bgs,NA,39
0,980988,75445,1.9543052,2.0076043,-30384.326,-30319.835,20000,scaled,nomig,bgs,NA,40
0,982359,79793,1.8692623,1.7920624,-30383.623,-30330.444,20000,scaled,nomig,bgs,NA,41
0,1012584,52520,2.7402804,2.8006987,-30326.563,-30266.518,20000,scaled,nomig,bgs,NA,42
0,992829,88864,1.6294568,1.6582866,-30265.491,-30208.868,20000,scaled,nomig,bgs,NA,43
0,1031598,41398,3.5081378,3.4299565,-30249.774,-30179.829,20000,scaled,nomig,bgs,NA,44
0,1005050,66863,2.1706208,2.1982058,-30295.209,-30237.601,20000,scaled,nomig,bgs,NA,45
0,1037369,47039,3.1210877,3.0130227,-30288.903,-30228.649,20000,scaled,nomig,bgs,NA,46
0,996941,53802,2.6970392,2.7614004,-30379.839,-30311.991,20000,scaled,nomig,bgs,NA,47
0,1026767,39030,3.715935,3.7819413,-30346.928,-30286.525,20000,scaled,nomig,bgs,NA,48
0,1028466,49705,2.949893,2.9479129,-30247.57,-30177.12,20000,scaled,nomig,bgs,NA,49
0,994504,62243,2.3606228,2.3259962,-30346.559,-30286.466,20000,scaled,nomig,bgs,NA,50
0,1010643,61859,2.401264,2.3216812,-30318.3,-30254.477,20000,scaled,nomig,bgs,NA,51
0,985750,70892,2.0567239,2.0698297,-30303.863,-30238.373,20000,scaled,nomig,bgs,NA,52
0,1035489,48273,3.1058863,2.9908921,-30315.155,-30257.712,20000,scaled,nomig,bgs,NA,53
0,1028242,45693,3.1717935,3.2526366,-30312.64,-30250.509,20000,scaled,nomig,bgs,NA,54
0,992218,79955,1.8770466,1.802146,-30365.553,-30297.687,20000,scaled,nomig,bgs,NA,55
0,966243,110310,1.3323963,1.3324507,-30304.94,-30241.392,20000,scaled,nomig,bgs,NA,56
0,984410,82970,1.7714722,1.7618561,-30337.87,-30277.437,20000,scaled,nomig,bgs,NA,57
0,969327,107364,1.3692555,1.3419688,-30321.281,-30263.149,20000,scaled,nomig,bgs,NA,58
0,1040706,33616,4.4234641,4.3002471,-30299.62,-30239.238,20000,scaled,nomig,bgs,NA,59
0,1001192,61226,2.4131437,2.4061567,-30324.418,-30260.102,20000,scaled,nomig,bgs,NA,60
0,994517,80874,1.7315771,1.8237273,-30240.801,-30186.945,20000,scaled,nomig,bgs,NA,61
0,1045768,43570,3.388904,3.3122075,-30262.402,-30190.203,20000,scaled,nomig,bgs,NA,62
0,1028242,42335,3.4217131,3.4603042,-30285.729,-30221.276,20000,scaled,nomig,bgs,NA,63
0,977783,88853,1.6133184,1.6724276,-30318.051,-30255.443,20000,scaled,nomig,bgs,NA,64
0,1006828,76585,1.9213847,1.9297101,-30252.408,-30182.588,20000,scaled,nomig,bgs,NA,65
0,1034977,34077,4.1677381,4.2679454,-30240.064,-30175.747,20000,scaled,nomig,bgs,NA,66
0,1005068,77152,1.829628,1.8748049,-30231.377,-30167.969,20000,scaled,nomig,bgs,NA,67
0,980392,86751,1.6773798,1.7037033,-30267.916,-30194.889,20000,scaled,nomig,bgs,NA,68
0,956642,109035,1.3184973,1.3728901,-30293.071,-30224.563,20000,scaled,nomig,bgs,NA,69
0,1007172,72593,1.9866288,1.9961319,-30259.778,-30195.602,20000,scaled,nomig,bgs,NA,70
0,1007238,53147,2.7180043,2.8014405,-30389.212,-30328.082,20000,scaled,nomig,bgs,NA,71
0,1014029,57473,2.6433936,2.5337028,-30313.813,-30245.49,20000,scaled,nomig,bgs,NA,72
0,1024630,43309,3.1920823,3.4459926,-30188.967,-30116.317,20000,scaled,nomig,bgs,NA,73
0,1002385,75816,1.9452189,1.8242884,-30167.827,-30096.293,20000,scaled,nomig,bgs,NA,74
0,813569,258273,0.5849826,0.5424269,-30236.849,-30159.229,20000,scaled,nomig,bgs,NA,75
0,995333,70069,2.113541,2.1006363,-30424.912,-30374.304,20000,scaled,nomig,bgs,NA,76
0,924117,124774,1.1869656,1.1625575,-30306.639,-30230.037,20000,scaled,nomig,bgs,NA,77
